,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
LINC02766,NEUTRAL,0.009146592922822756,0.13750352374993502,0.013195744250786479,0.1506992680007215,-0.10114993691304688,-0.10114993691304688,False
SLC25A48,NEUTRAL,0.02104146238769442,0.13750352374993502,0.030356413439778386,0.1678599371897134,-0.08398926772405466,-0.08398926772405534,False
TYSND1,DIG,-1.3527649055987774,0.405992359675837,-1.951627220795983,-1.545634861120146,-1.8160744595934826,-2.0659729019598174,True
RAD51D,DIG,-0.6148621353814843,0.405992359675837,-0.8870585535452657,-0.4810661938694287,-0.7369300639705035,-1.0014042347091006,True
SIGLEC5,DSG,0.080544265599926,0.9634741239748862,0.11620081255305677,1.079674936527943,0.8025574562393935,0.001855131389221717,False
NRAS,NEUTRAL,-0.03250015949971807,0.13750352374993502,-0.046887818938343595,0.09061570481159142,-0.16123350010217888,-0.1612335001021787,False
PIK3R1,NEUTRAL,0.04167165651981433,0.13750352374993502,0.06011949220676437,0.1976230159566994,-0.05422618895707022,-0.054226188957071056,False
PPP1R8,NEUTRAL,-0.020792954555639075,0.13750352374993502,-0.029997892422850076,0.10750563132708495,-0.14434357358668296,-0.14434357358668276,False
ABCC11,NEUTRAL,0.015414462928128314,0.13750352374993502,0.02223836922437749,0.15974189297431252,-0.09210731193945781,-0.09210731193945713,False
RPL17P43,NEUTRAL,-0.06050355467159372,0.13750352374993502,-0.08728817828086254,0.050215345469072484,-0.20163385944469553,-0.20163385944469497,False
FAM86MP,NEUTRAL,-0.020288387507888563,0.13750352374993502,-0.029269956045264424,0.1082335677046706,-0.14361563720909828,-0.1436156372090981,False
AKR1B1P7,DSG,-0.017329617590636507,0.9448584458075391,-0.025001353358513435,0.9198570924490257,0.6717828195794369,-0.13934703452234642,False
MBTPS1,NEUTRAL,-0.014836261116566269,0.13750352374993502,-0.02140420033820391,0.11609932341173111,-0.13574988150203648,-0.13574988150203668,False
TRABD2A,DIG,1.3032493206020552,0.37851162325372983,1.880191331874496,2.258702955128226,2.0113906655297487,1.7658456507106595,True
LINC02026,DCG,-0.9398487869645248,1.0,-1.3559151841392278,-0.35591518413922785,-0.6122084192460823,-1.470260865303058,True
ZC3HAV1,DSG,-0.09321520552113002,0.9259994185562233,-0.1344811147407798,0.7915183038154434,0.5548755287676231,-0.24882679590461448,False
PSMC1P11,DIG,0.7217038522229285,0.4854268271702419,1.0411985685924803,1.5266253957627223,1.2687291954334063,0.9268528874286432,True
UBE2O,DCG,-0.772491719196312,0.9818526532897407,-1.114469972412309,-0.13261731912256836,-0.38845251929556135,-1.2288156535761439,True
OSBPL7,DIG,1.5610494956580867,0.6780719051126378,2.252118365968139,2.930190271080777,2.696913296304955,2.1377726848043053,True
MAPK7,NEUTRAL,-0.02867584186651325,0.13750352374993502,-0.041370494854134784,0.09613302889580023,-0.15571617601796997,-0.1557161760179696,False
DUT,NEUTRAL,0.0049469990264784484,0.13750352374993502,0.007137010962782988,0.144640534712718,-0.10720867020105165,-0.10720867020105149,False
UNC119B,DIG,-1.2947810813202156,0.45943161863729726,-1.8679742450575247,-1.4085426264202274,-1.64485180825456,-1.9823199262213589,True
RPL31P17,NEUTRAL,0.010931244847732986,0.13750352374993502,0.01577045273256741,0.15327397648250243,-0.09857522843126679,-0.09857522843126679,False
PTPN2P1,DCG,-0.727514411415557,0.9448584458075391,-1.049581433524477,-0.104722987716938,-0.355900336048508,-1.163927114688312,True
LMTK2,DSG,-0.14771202664428193,0.7441610955704102,-0.21310340831936397,0.5310576872510462,0.2815687114140471,-0.32744908948319906,False
FRS2,DSG,-0.013754783389543397,0.9448584458075391,-0.019843957784596147,0.925014488022943,0.6793024238740143,-0.1341896389484317,False
ARL6IP1P3,DIG,-0.6036020111055633,0.4854268271702419,-0.8708136280926012,-0.38538680092235933,-0.6410838450389686,-0.9851593092564355,True
CEACAM1,DIG,0.6530686432600548,0.4854268271702419,0.9421788929913646,1.4276057201616066,1.1891276234547,0.8278332118275289,True
CXXC4,NEUTRAL,-0.02483462778252863,0.13750352374993502,-0.03582879434417733,0.1016747294057577,-0.15017447550801097,-0.15017447550801113,False
AMH,NEUTRAL,0.02915802350219974,0.13750352374993502,0.04206613590874741,0.17956965965868243,-0.07227954525508602,-0.07227954525508602,False
UNC5B-AS1,DIG,-0.8466295560022958,0.35049724708413343,-1.2214282619145371,-0.8709310148304037,-1.1492487481314497,-1.3357739430783697,True
ACTG1P25,DCG,0.8443308547342189,-0.7369655941662062,1.2181119369945974,0.4811463428283912,0.22929713791462422,1.103766255830765,True
ZBTB2,DIG,1.4424231847662945,0.45943161863729726,2.080976775525598,2.5404083941628954,2.310889204799426,1.966631094361763,True
ATP2A2,DIG,-1.2941514278185715,0.4854268271702419,-1.8670658470732244,-1.3816390199029827,-1.6314178458940045,-1.9814115282370588,True
GAPDH,DSG,-0.05099857656179384,0.8678964639926551,-0.0735753934980961,0.794321070494559,0.5228220995136587,-0.1879210746619297,False
RPL15P14,DIG,1.5729413126343539,0.32192809488736235,2.269274631346959,2.591202726234321,2.3202078377518234,2.154928950183122,True
LINC00662,DSG,0.007862457737534205,0.8073549220576041,0.011343128787139658,0.8186980508447437,0.5644237643514796,-0.1030025523766961,False
C8B,NEUTRAL,-0.0117070950981147,0.13750352374993502,-0.01688976804126557,0.12061375570866945,-0.13123544920509994,-0.13123544920509925,False
SNUPN,NEUTRAL,-0.014524385600362363,0.13750352374993502,-0.02095425907760185,0.11654926467233317,-0.13529994024143552,-0.13529994024143516,False
CD164,DIG,-1.3583313661705547,0.4854268271702419,-1.95965792585819,-1.474231098687948,-1.7263274258397636,-2.074003607022025,True
FAM3D,NEUTRAL,0.02664288096935169,0.13750352374993502,0.038437552249478625,0.17594107599941364,-0.07590812891435567,-0.07590812891435567,False
CCN1,NEUTRAL,-0.009318937782163986,0.13750352374993502,-0.013444385324680778,0.12405913842525423,-0.12779006648851393,-0.1277900664885141,False
POLH-AS1,DSG,0.12097103180257994,-0.7369655941662062,0.17452430767280316,-0.5624412864934031,-0.8142904914071712,0.060178626508970545,False
GAPLINC,NEUTRAL,0.015355809455838313,0.13750352374993502,0.022153750150773786,0.1596572739007088,-0.09219193101306196,-0.09219193101306196,False
