,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
SPHKAP,NEUTRAL,0.02715560294844713,0.13750352374993502,0.03917725370607439,0.1766807774560094,0.1050000969788839,0.10500009697888361,False
P2RX3,DIG,-0.6073528180521072,0.4462562298895641,-0.876224898673712,-0.4299686687841479,-0.48978967588476024,-0.8104020554008947,True
SRSF5,NEUTRAL,0.013652863066530092,0.13750352374993502,0.01969691784001905,0.15720044158995405,0.08551976111282944,0.08551976111282944,False
MFSD2A,DIG,-1.4014821451402748,0.45943161863729726,-2.021911340688301,-1.5624797220510036,-1.6313165836330186,-1.9560884974154915,True
SMOC2,NEUTRAL,-0.0500289855924838,0.13750352374993502,-0.07217656941498178,0.06532695433495324,-0.006353726142171443,-0.006353726142171604,False
SEC24B,NEUTRAL,0.03524874488601174,0.13750352374993502,0.05085318944460935,0.18835671319454436,0.11667603271741896,0.11667603271741896,False
SPSB1,NEUTRAL,0.0725754551915663,0.13750352374993502,0.10470424929513188,0.2422077730450669,0.17052709256794205,0.17052709256794232,False
ADAM1B,NEUTRAL,0.025254434266801642,0.13750352374993502,0.036434447077171035,0.17393797082710605,0.1022572903499804,0.10225729034998071,False
SUN1,DSG,0.01396606937126014,0.8479969065549501,0.02014877902262825,0.8681456855775783,0.8037369286302777,0.08597162229543677,False
NELL2,DIG,1.0137897339645883,0.4329594072761063,1.4625894216948532,1.8955488289709594,1.8290286456741263,1.528412264967661,True
CNBP,DSG,0.09657345826410477,0.9164766444377168,0.13932604931912124,1.055802693756838,0.9776916288215924,0.20514889259193,False
TM9SF1,NEUTRAL,0.05755331145883015,0.13750352374993502,0.08303187702839221,0.22053540077832723,0.14885472030120228,0.14885472030120228,False
RN7SL32P,NEUTRAL,0.021980394199110957,0.13750352374993502,0.03171100570784192,0.16921452945777693,0.09753384898065069,0.097533848980651,False
ATP5PD,DCG,-0.937440519367661,0.8176232575114314,-1.3524407884200988,-0.5348175309086675,-0.609392690326116,-1.2866179451472903,True
