,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
SULT2B1,DIG,1.0620851974296388,0.560714954474479,1.5322650473333155,2.0929800018077946,1.8631001080227376,1.4406665961148473,True
MORN2,DIG,-0.9646773547399382,0.2326607567902751,-1.3917352357411923,-1.159074478950917,-1.3851682359740847,-1.4833336869596592,True
PRR7-AS1,DIG,0.5800349219298474,0.37851162325372983,0.836813505410608,1.2153251286643378,0.9820494566453284,0.745215054192142,True
FMO2,DCG,0.9126160177394524,-0.7369655941662062,1.3166266030285423,0.5796610088623361,0.35055903389393456,1.2250281518100756,True
NFYC,DIG,1.5000506521035428,0.35049724708413343,2.164115636872037,2.5146128839561706,2.26793831356533,2.0725171856535702,True
EIF1B,NEUTRAL,-0.04938148647576859,0.13750352374993502,-0.07124242565031677,0.06626109809961825,-0.16284087686878282,-0.16284087686878265,False
TMEM37,NEUTRAL,0.004719027049866369,0.13750352374993502,0.006808116922663085,0.1443116406725981,-0.08479033429580365,-0.08479033429580365,False
TASOR2,DCG,-0.895211694994239,0.9068905956085185,-1.291517472913992,-0.3846268773054735,-0.6135166697583984,-1.3831159241324602,True
THG1L,DIG,1.7151750086076287,0.560714954474479,2.474474479174911,3.03518943364939,2.814194401745039,2.382876027956443,True
DCTN4,DIG,0.7472818893752463,0.4329594072761063,1.0780998759478029,1.5110592832239091,1.2751410804744958,0.9865014247293363,True
IMPACT,DIG,-0.8820934607997153,0.4854268271702419,-1.2725918614963325,-0.7871650343260906,-1.015003625255782,-1.364190312714801,True
CORIN,NEUTRAL,0.0343613352626813,0.13750352374993502,0.04957292798179338,0.1870764517317284,-0.042025523236671775,-0.04202552323667128,False
UBR7,NEUTRAL,-0.052216859132404696,0.13750352374993502,-0.07533300372111784,0.06217052002881718,-0.16693145493958306,-0.16693145493958272,False
RN7SL704P,NEUTRAL,-0.003756570927791232,0.13750352374993502,-0.005419586248272063,0.13208393750166295,-0.09701803746673848,-0.09701803746673764,False
