"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g1",1,1,1,1,1,1,1,1,1,1,3,1,1,1,3.5,1,2,1.5,1.5,2
"g2",1,1,1,1,1,1,1,1,1,1,4,1,1,1,3.5,1,2,1.5,1.5,2
"g3",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,2,3.5,1.5,2
"g4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,2,3.5,1.5,2
"g5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,2,3.5,1.5,2
"g6",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,2,3.5,1.5,2
"g7",1,1,1,1,1,1,1,1,1,1,3,0.5,1,1,0,1,1,1.5,1,1
"g8",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,1,1,2
"g9",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1.5,2,1.5,1,2
"g10",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,1.5
"g11",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,2,1.5
"g12",1,1,1,1,1,1,1,1,1,1,3,1,1,0,2,1,2,2,2,1.5
"g13",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1.5,2.5,1,1.5
"g14",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,1.5
"g15",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1.5,1,1,2,1,2
"g16",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1.5,1.5,1.5
"g17",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1,1,2.5,1,1,2
"g18",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,0.5,2,1.5,1.5,1
"g19",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,1.5,1.5,1.5,1.5
"g20",1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1.5,2.5,2,3
"g21",1,1,1,1,1,1,1,1,1,1,3.5,1,1,1,3.5,1,3.5,3.5,1.5,3.5
"g22",1,1,1,1,1,1,1,1,1,1,1.5,0.5,0.5,1,1,0.5,1,2,1,2
"g23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,3,3,1.5,1
"g24",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,0.5,2,2,1,3
"g25",1,1,1,1,1,1,1,1,1,1,3,0.5,1,1,2,0.5,1.5,1.5,0.5,1.5
"g26",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1.5,1,2,2,1,2
"g27",1,1,1,1,1,1,1,1,1,1,1.5,1,0.5,1,1,0.5,1,1.5,1.5,1
"g28",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g29",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2.5,3,1.5,1.5
"g30",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0.5,2,3,1,3
"g31",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3,2.5,1,3
"g32",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,1.5,1,1.5,2,3,3
"g33",1,1,1,1,1,1,1,1,1,1,1.5,2,1,1,2,1,3,1.5,2,2
"g34",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3,3,2.5,3
"g35",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,1.5,2,1,2
"g36",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,1.5,1.5,1.5,1.5
"g37",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,3.5
"g38",1,1,1,1,1,1,1,1,1,1,2,1.5,1,0,2,1,1.5,2,3,3.5
"g39",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,3.5,1,2,2
"g40",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,2,1,1.5,2,3,3.5
"g41",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1,1,1,1.5,1,1.5
"g42",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3,3,2.5,3
"g43",1,1,1,1,1,1,1,1,1,1,3,2,1,1,2.5,1,3,3,2.5,3
"g44",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1.5,1
"g45",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,2.5,2.5,4,2.5,3
"g46",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3,3,2.5,3
"g47",1,1,1,1,1,1,1,1,1,1,1.5,1,0,1,2,1,2,2,2,1.5
"g48",1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1.5,1,2,3,3.5
"g49",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,3,1.5,1.5
"g50",1,1,1,1,1,1,1,1,1,1,1.5,0,1,1,1,1,3,2,2,1.5
"g51",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g52",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1.5,1.5,1.5,1.5
"g53",1,1,1,1,1,1,1,1,1,1,2.5,0.5,1,1,2,0.5,1.5,1.5,0.5,1.5
"g54",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.5,1,2,2,2,1.5
"g55",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1.5,2,1.5,1,2
"g56",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,1.5,1,1.5,2,3,3
"g57",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,3,3,1.5,1
"g58",1,1,1,1,1,1,1,1,1,1,1.5,0.5,2,1,1,0.5,1,2,2,1
"g59",1,1,1,1,1,1,1,1,1,1,1.5,0.5,0.5,1,1,0.5,1,2,2,1
"g60",1,1,1,1,1,1,1,1,1,1,3,1,1,1,1.5,1,2,2.5,2,2
"g61",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,2.5,2.5,2,1,3
"g62",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1.5
"g63",1,1,1,1,1,1,1,1,1,1,3.5,1,1,1,2,1.5,2,2,2,1.5
"g64",1,1,1,1,1,1,1,1,1,1,3,1.5,1,1,1.5,1,1.5,2,3,3
"g65",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,1.5,1,0,2,3,3
"g66",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,1.5,1,1.5,2,3,3
"g67",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,1,1.5,1,1.5
"g68",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,0.5,1,2,3.5,2.5,2
"g69",1,1,1,1,1,1,1,1,1,1,1.5,0.5,1,1,2,0.5,1.5,2.5,1,2
"g70",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3,1,2
"g71",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1,1,1,1.5,1,1.5
"g72",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1,1.5,2,1.5,2
"g73",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1.5,1,2,2.5,1,2
"g74",1,1,1,1,1,1,1,1,1,1,1.5,1,2,1,2,0,3,2.5,1,3
"g75",1,1,1,1,1,1,1,1,1,1,1.5,1,1,0,1.5,1,2,2,2,1.5
"g76",1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1.5,2,2,2,1.5
"g77",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2.5,3,1.5,1.5
"g78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.5,1,2,2,1,2
"g79",1,1,1,1,1,1,1,1,1,1,1.5,1,0.5,1,1,0.5,1,1.5,1.5,1
"g80",1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,2
"g81",1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2.5,1.5,1,2
"g82",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,1.5
"g83",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3.5,2,1.5
"g84",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3.5,2,1.5
"g85",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.5,2.5,2,2
"g86",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,1,1.5,1.5,1.5,2
"g87",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1
"g88",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,2,1.5,1,1.5
"g89",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,2,1.5,1,2
"g90",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,0.5,2,3.5,1,3
"g91",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,3,3,1,3
"g92",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,2
"g93",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,3,2,2,2
"g94",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1.5,1.5,1.5
"g95",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1.5,1,2,2,0,2
"g96",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1.5,3,1.5
"g97",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1.5,2,2,2.5
"g98",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,1,1.5,1.5,1.5,2
"g99",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,2,2,1,1.5
"g100",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,2,1.5,1,1.5
"g101",1,1,1,1,1,1,1,1,1,1,3.5,1,1,1,3.5,1,2,3,2,1
"g102",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.5,1,2,2.5,1,2
"g103",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1.5,3.5,1.5,1.5
"g104",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,2,2.5,2,1,3
"g105",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,1.5
"g106",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1.5,2,2
"g107",1,1,1,1,1,1,1,1,1,1,1.5,1,0,1,2,1,3.5,2.5,3,2
"g108",1,1,1,1,1,1,1,1,1,1,1.5,1,3,1,2,2,3.5,3,2,3.5
"g109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1.5,2.5,2,2
"g110",1,1,1,1,1,1,1,1,1,1,1.5,1,1,2,2,1,2,2.5,1,2
"g111",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1.5,2,4
"g112",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,2,3.5,2.5,2,2
"g113",1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.5,0.5,1.5,1.5,1,1
"g114",1,1,1,1,1,1,1,1,1,1,3.5,1,1,1,3.5,1,3.5,3.5,3.5,3.5
"g115",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.5,1,1.5,3,1.5,1
"g116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,2
"g117",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.5,1,1.5,2,2,2
"g118",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,3,2.5,1,3
"g119",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,1.5
"g120",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,1,2,3.5,1.5
"g121",1,1,1,1,1,1,1,1,1,1,1.5,0.5,0,1,1,0.5,1,1.5,1.5,1
"g122",1,1,1,1,1,1,1,1,1,1,1.5,0.5,1,1,1,0.5,1,1.5,1.5,1
"g123",1,1,1,1,1,1,1,1,1,1,1.5,0.5,1,1,1,0.5,1,1.5,1.5,1
"g124",1,1,1,1,1,1,1,1,1,1,1.5,0.5,1,1,1,0.5,1,1.5,1.5,1
"g125",1,1,1,1,1,1,1,1,1,1,1.5,0.5,1,1,1,0.5,1,1.5,1.5,1
"g126",1,1,1,1,1,1,1,1,1,1,1.5,0,1,1,1,0.5,1,1.5,1.5,1
"g127",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,1.5
"g128",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g129",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g130",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g131",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,0.5,1,1.5,1.5,1.5
"g132",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,0.5,1,1.5,1.5,1.5
"g133",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,1.5
"g134",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1.5,2,2,2,1.5
"g135",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1.5,2,1.5,1,2
"g136",1,1,1,1,1,1,1,1,1,1,1.5,0,1,1,1,1,2,2,2,1.5
"g137",1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.5,0.5,1.5,1.5,1,1
"g138",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3.5,3,1.5,2
"g139",1,1,1,1,1,1,1,1,1,1,2.5,2,1,1,1,0,1.5,2,3,3
"g140",1,1,1,1,1,1,1,1,1,1,2.5,2,1,1,2,1,1.5,2,3,3
"g141",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1.5,2,1.5,1,2
"g142",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3.5,3,1.5,2
"g143",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,1,2.5,2,1,3
"g144",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,1,2.5,2,1,3
"g145",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,1.5
"g146",1,1,1,1,1,1,1,1,1,1,1.5,1,0,1,2,1,1,2,2,1.5
"g147",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1.5,1,2,2.5,1,2
"g148",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g149",1,1,1,1,1,1,1,1,1,1,1.5,0.5,2,1,1,0.5,1,1.5,1.5,1
"g150",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2.5
"g151",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2.5
"g152",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,0.5,1.5,2,1.5,1.5
"g153",1,1,1,1,1,1,1,1,1,1,3,1,1,1,2.5,1,3,3,1,3
"g154",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,1.5,1,1.5,2,3,3
"g155",1,1,1,1,1,1,1,1,1,1,1.5,1,0.5,1,1.5,0.5,3,1.5,0,1
"g156",1,1,1,1,1,1,1,1,1,1,1.5,1,0.5,1,1.5,0.5,3,1.5,0,1
"g157",1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,2,1.5,1
"g158",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,2,2,2,2,1.5
"g159",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,0.5,2,2,1,3
"g160",1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,3.5,1.5,1
"g161",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,2,1,1.5,2,3,3.5
"g162",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g163",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,1.5
"g164",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,0,2,2,1,2
"g165",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,2,2,1,2
"g166",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.5,1,2,1.5,1.5,2
"g167",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g168",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,1,2.5
"g169",1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.5,1,1.5,1.5,2,1
"g170",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.5,1
"g171",1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1.5,2.5,2.5,2.5
"g172",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2
"g173",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,0.5,2,2,1,3
"g174",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,2,1,1.5,2,3,3.5
"g175",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,3,1,1.5,2,3,4
"g176",1,1,1,1,1,1,1,1,1,1,1.5,1,1,2,2,1,2,3,1,2
"g177",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3,1,2
"g178",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,1,2
"g179",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3,1,2
"g180",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,0.5,2,3,1,4
"g181",1,1,1,1,1,1,1,1,1,1,1.5,1,1,2,2.5,1.5,2,1.5,1,2
"g182",1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,3.5,1.5,1
"g183",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,2.5,1,1.5,2,3,2
"g184",1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2.5,2,2.5
"g185",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1,2.5,2,1,3
"g186",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1.5,1
"g187",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,1,2,1.5
"g188",1,1,1,1,1,1,1,1,1,1,2.5,1.5,1,1,2,1,1.5,1,3,1
"g189",1,1,1,1,1,1,1,1,1,1,1.5,1,0,1,2,1,2,2,2,1.5
"g190",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2.5
"g191",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2.5
"g192",1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,0.5,0,2,1.5
"g193",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,0.5,2,2,1,3
"g194",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g195",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1.5,1
"g196",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2.5,2.5,2.5,2,1,3
"g197",1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.5,0.5,1.5,1.5,1,1
"g198",1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.5,0.5,1.5,1.5,1,1
"g199",1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1.5,1,1.5,1.5,1,1
"g200",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3,1,2
"g201",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3,1,2
"g202",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.5,0.5,2,3.5,1.5,2
"g203",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1.5,2,1.5,1,2
"g204",1,1,1,1,1,1,1,1,1,1,1.5,2,1,1,2.5,1,1.5,2,1.5,2
"g205",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1,1.5,2,1.5,2
"g206",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g207",1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,3.5,1.5,1
"g208",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g209",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2.5,1,1.5,2,1.5,2
"g210",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1.5,2.5,2,2.5
"g211",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g212",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g213",1,1,1,1,1,1,1,1,1,1,1.5,1,0,1,1.5,2,2,2,2,1.5
"g214",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g215",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g216",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1
"g217",1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,3.5,1,1,3.5,1.5,1
"g218",1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,3.5,1,1,3.5,1.5,1
"g219",1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,3.5,1,0,3.5,1.5,1
"g220",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1
"g221",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g222",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,3.5,2,1.5
"g223",1,1,1,1,1,1,1,1,1,1,1.5,1,1.5,1,2,1.5,2,2,1.5,3.5
"g224",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g225",1,1,1,1,1,1,1,1,1,1,1.5,0.5,0.5,1,1,0.5,1,2,1,1
"g226",1,1,1,1,1,1,1,1,1,1,1.5,0.5,0.5,1,1,2,1,2,1,1
"g227",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2.5,2.5,2.5
"g228",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2.5
"g229",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g230",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g231",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,1.5
"g232",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g233",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,2
"g234",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2.5,2.5
"g235",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2.5,2.5
"g236",1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,2,1.5,1
"g237",1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1.5,2.5,2,2.5
"g238",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1,1,2.5,2,1.5,2
"g239",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,1,1,2.5,2,1.5,2
"g240",1,1,1,1,1,1,1,1,1,1,2.5,1,1,1,0,1,2.5,2,2,2
"g241",1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2.5,2,1.5,2
"g242",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1.5,1,2,2,2,1.5
"g243",1,1,1,1,1,1,1,1,1,1,1.5,1,1,2,1.5,1,2,2,2,1.5
"g244",1,1,1,1,1,1,1,1,1,1,1.5,0.5,1,1,2,0.5,0,1,1,1.5
"g245",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.5,2.5,2,2.5
"g246",1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,2,1,2,2,2,1.5
