"","sample39","sample107","sample11","sample58","sample36","sample41","sample57","sample21","sample82","sample105","sample149","sample217","sample121","sample168","sample146","sample151","sample167","sample131","sample192","sample215"
"EIF3I",2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,4,2,2,2
"POC1B",2,2,2,2,2,2,2,2,2,2,4,2,4,3,2,1,5,2,4,2
"TGM2",2,2,2,2,2,2,2,2,2,2,6,4,4,3,1,2,6,2,4,3
"TTC33",2,2,2,2,2,2,2,2,2,2,5,4,4,3,2,4,6,2,1,1
"IKZF4",2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,1,6,2,4,2
"EPHA10",2,2,2,2,2,2,2,2,2,2,5,3,4,3,2,1,4,2,3,2
"INHA",2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,2,5,2,4,2
"CXCR2",2,2,2,2,2,2,2,2,2,2,3,3,4,2,2,2,4,2,3,3
"GUCY2C",2,2,2,2,2,2,2,2,2,2,4,4,4,6,2,1,4,0,4,2
"ZNF621",2,2,2,2,2,2,2,2,2,2,5,3,4,2,2,1,6,2,4,2
"SGMS2",2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,4,3,2,3,2
"TMEM135",2,2,2,2,2,2,2,2,2,2,3,4,4,3,2,3,6,2,4,2
"PUF60",2,2,2,2,2,2,2,2,2,2,6,6,4,5,2,2,6,2,5,3
"PHKA2",2,2,2,2,2,2,2,2,2,2,5,4,4,0,2,2,5,2,3,1
"NRN1",2,2,2,2,2,2,2,2,2,2,4,4,3,1,2,1,4,2,6,0
"NLGN2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,4,1
"AC008459.1",2,2,2,2,2,2,2,2,2,2,5,3,5,2,3,1,6,2,2,2
"CRABP2",2,2,2,2,2,2,2,2,2,2,5,6,6,4,3,4,5,6,6,4
"JMJD6",2,2,2,2,2,2,2,2,2,2,6,3,4,4,2,3,5,2,4,2
"RRN3P3",2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,2,6,2,6,3
"OGDH",2,2,2,2,2,2,2,2,2,2,6,4,4,2,5,2,6,2,4,2
"CRK",2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,3,2,4,1
"IGLV3-16",2,2,2,2,2,2,2,2,2,2,4,3,4,5,3,2,6,2,0,1
"FCRL2",2,2,2,2,2,2,2,2,2,2,6,6,6,5,5,4,6,6,5,4
"REV3L",2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,1,6,1,2,1
"BHLHE40",2,2,2,2,2,2,2,2,2,2,4,4,4,5,2,1,6,2,4,2
"ADHFE1",2,2,2,2,2,2,2,2,2,2,6,6,4,4,2,2,6,1,5,3
"MPP7",2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,2,5,2,3,2
"ASPSCR1",2,2,2,2,2,2,2,2,2,2,6,2,3,4,2,2,5,2,4,3
"AC092296.2",2,2,2,2,2,2,2,2,2,2,4,4,4,3,2,2,5,2,4,2
"UBXN2B",2,2,2,2,2,2,2,2,2,2,6,4,4,4,2,2,6,2,5,3
"BAMBI",2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,5,2,3,2
"TRBV5-1",2,2,2,2,2,2,2,2,2,2,5,4,4,4,1,2,5,2,2,2
"CSPG4P12",2,2,2,2,2,2,2,2,2,2,5,2,4,3,2,1,4,2,2,2
"SLC35B3",2,2,2,2,2,2,2,2,2,2,4,4,4,1,2,2,3,2,6,0
"VPS25",2,2,2,2,2,2,2,2,2,2,6,3,4,2,2,5,4,2,4,2
"PNCK",2,2,2,2,2,2,2,2,2,2,5,3,4,2,2,1,6,1,4,2
"ZMAT4",2,2,2,2,2,2,2,2,2,2,6,6,4,1,2,2,5,2,5,2
"AC027682.7",2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,4,2,2,0
"NEK3",2,2,2,2,2,2,2,2,2,2,2,3,5,3,2,2,3,1,4,2
"AC104819.3",2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,1,2,2,2,2
"AC011330.2",2,2,2,2,2,2,2,2,2,2,6,2,4,1,2,1,4,2,4,2
"TP53",2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,3,1,4,2
"ACSS2",2,2,2,2,2,2,2,2,2,2,5,4,4,3,2,2,6,2,4,3
"ACP5",2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,1,4,2,4,2
"AC015726.1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,2,4,1
"PSME4",2,2,2,2,2,2,2,2,2,2,3,3,4,3,1,4,6,2,3,2
"TUBGCP2",2,2,2,2,2,2,2,2,2,2,3,2,4,1,2,1,4,2,3,1
"LPP",2,2,2,2,2,2,2,2,2,2,4,3,3,6,1,3,6,2,4,2
"SCAMP5",2,2,2,2,2,2,2,2,2,2,6,0,3,3,2,1,4,2,3,2
"AC133919.2",2,2,2,2,2,2,2,2,2,2,3,1,2,4,1,1,3,2,3,1
"UNC5C",2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,3,2,3,2
"SMAD7",2,2,2,2,2,2,2,2,2,2,3,2,4,1,2,1,3,2,3,2
"LINC00882",2,2,2,2,2,2,2,2,2,2,5,2,4,3,2,2,6,2,4,2
"RNF146",2,2,2,2,2,2,2,2,2,2,0,4,4,2,3,2,4,1,3,1
