,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
OSGEPL1-AS1,NEUTRAL,0.011890613573108352,0.13750352374993502,0.01715452923505042,0.15465805298498544,-0.010496966094121617,-0.010496966094121778,False
CPLANE1,DSG,-0.08061233506018353,0.7865963618908067,-0.1162990160258063,0.6702973458650004,0.49812639403635467,-0.14395051135498074,False
NPEPL1,DCG,-0.855306509410791,0.9259994185562233,-1.2339464595669978,-0.3079470410107745,-0.46376340203043215,-1.2615979548961713,True
ZNF467,DIG,1.5845331399355667,0.405992359675837,2.28599810310926,2.691990462785097,2.496442450955998,2.258346607780089,True
ABHD17A,NEUTRAL,0.025543980603312515,0.13750352374993502,0.03685217414096284,0.17435569789089786,0.009200678811791888,0.009200678811791888,False
IFT20,DIG,1.521197680271212,0.53605290024021,2.1946243495390725,2.7306772497792826,2.5767809706830036,2.1669728542099,True
ADIPOQ,DSG,-0.01306294965581197,-3.321928094887362,-0.018845852687822122,-3.340773947575184,-3.5059289666542908,-0.046497348016993116,False
LRPAP1,NEUTRAL,0.030740693077038427,0.13750352374993502,0.04434944545573303,0.18185296920566804,0.016697950126562156,0.016697950126562156,False
GRK3,NEUTRAL,-0.02394879961339466,0.13750352374993502,-0.034550814437488,0.10295270931244702,-0.062202309766659615,-0.06220230976666028,False
UBE2N,DIG,-0.6029788479613559,0.53605290024021,-0.8699145937147885,-0.3338616934745785,-0.502595629807731,-0.8975660890439622,True
PAQR8,DIG,1.0002553936602974,0.4854268271702419,1.443063496056149,1.928490323226391,1.7709363074810007,1.4154120007269766,True
YWHAZ,DCG,-0.889380778333621,0.9259994185562233,-1.2831052383638815,-0.3571058198076582,-0.5282431115961849,-1.3107567336930543,True
ABCA13,DIG,1.0720973412206607,0.5849625007211562,1.54670951752929,2.131672018250446,1.9783593196697071,1.5190580222001158,True
LYPLA1,DCG,-0.9545002615670386,0.9634741239748862,-1.377052793889985,-0.41357866991509884,-0.5823476195329351,-1.4047042892191572,True
RGS13,DCG,-0.7557626805911314,0.7224660244710913,-1.0903350713777749,-0.36786904690668354,-0.54231608947965,-1.1179865667069482,True
CXCL1,DIG,1.4183018239956968,0.4854268271702419,2.0461770079623633,2.5316038351326053,2.358730255895556,2.0185255126331887,True
UBE2FP1,NEUTRAL,-0.07258892530500084,0.13750352374993502,-0.1047236825609841,0.032779841188950914,-0.13237517789015596,-0.13237517789015615,False
RCSD1,DCG,-0.9267093718252918,1.0531113364595626,-1.336959015077675,-0.28384767861811233,-0.44666613306390035,-1.3646105104068467,True
HLA-DPB1,DIG,1.2588655480687703,0.53605290024021,1.816159083344782,2.352211983584992,2.167886597985205,1.7885075880156094,True
JOSD1,NEUTRAL,0.0026031249858449903,0.13750352374993502,0.0037555155078927206,0.14125903925782773,-0.02389597982127952,-0.023895979821279847,False
PDGFRA,NEUTRAL,0.0198179115665996,0.13750352374993502,0.02859120273790927,0.1660947264878443,0.0009397074087378181,0.0009397074087374981,False
CCDC88A,DIG,0.7767838677297825,0.4854268271702419,1.1206622338163057,1.6060890609865477,1.4448494287492855,1.093010738487134,True
NPRL2,NEUTRAL,-0.011539029747119485,0.13750352374993502,-0.016647300992839512,0.12085622275709551,-0.044298796322011134,-0.044298796322011294,False
RAB5C,NEUTRAL,0.04052784070259185,0.13750352374993502,0.05846931479956714,0.19597283854950215,0.0308178194703943,0.0308178194703943,False
TMEM86A,DIG,-0.8666471250841935,0.35049724708413343,-1.2503075095596432,-0.8998102624755098,-1.0797923890723697,-1.2779590048888165,True
AMH,NEUTRAL,-0.030246932783579566,0.13750352374993502,-0.04363709992897205,0.09386642382096297,-0.07128859525814471,-0.07128859525814453,False
CCT6B,DIG,0.8000196462642704,0.5109619192773794,1.1541843762792057,1.665146295556585,1.493953995104252,1.126532880950032,True
SYCP2L,DIG,1.5151177415727917,0.405992359675837,2.1858528521299525,2.5918452118057895,2.421678617414145,2.1582013568007783,True
TMEM267,DSG,0.08266085876082287,0.7865963618908067,0.11925441100986219,0.905850772900669,0.7379776933747993,0.09160291568068923,False
TMEM69,NEUTRAL,-0.08751823167660394,0.13750352374993502,-0.1262621188272079,0.011241404922727127,-0.15391361415637997,-0.15391361415637997,False
CDH2,NEUTRAL,0.018666830225025598,0.13750352374993502,0.026930543394760642,0.16443406714469566,-0.0007209519344098421,-0.0007209519344104831,False
SNCB,DIG,1.5293829368897838,0.4854268271702419,2.2064331786710896,2.6918600058413316,2.5251492685759342,2.1787816833419162,True
GABRG3,NEUTRAL,0.0009277308482336112,0.13750352374993502,0.0013384326940263423,0.13884195644396136,-0.02631306263514557,-0.026313062635145244,False
WFS1,NEUTRAL,-0.0747501587401264,0.13750352374993502,-0.10784168332004317,0.029661840429891853,-0.13549317864921526,-0.1354931786492156,False
AHCYL2,DIG,-0.8561178253248384,0.4329594072761063,-1.2351169410127882,-0.802157533736682,-0.9887989782576981,-1.2627684363419618,True
LINC02817,DCG,-0.936930572839021,0.8875252707415875,-1.3517050910921113,-0.46417982035052385,-0.6255014239301263,-1.37935658642128,True
