,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
EPDR1,DIG,-0.8307224720014121,0.53605290024021,-1.198479190711458,-0.662426290471248,-0.7696217540429742,-1.169793324674893,True
INTS12,NEUTRAL,0.05416189361094802,0.13750352374993502,0.07813909531767034,0.21564261906760535,0.10682496135423576,0.10682496135423607,False
LINC00943,NEUTRAL,0.04607756087130613,0.13750352374993502,0.0664758685652927,0.20397939231522771,0.09516173460185909,0.0951617346018594,False
PCDH9,NEUTRAL,-0.002526116724362639,0.13750352374993502,-0.003644416070944652,0.13385910767899037,0.02504144996562123,0.02504144996562123,False
LRGUK,DIG,1.2077146772035274,0.32192809488736235,1.7423639756103442,2.0642920704977064,1.9410938448621191,1.7710498416469105,True
IL19,DCG,-0.7713364457339783,1.0356239097307214,-1.1128032651173296,-0.07717935538660825,-0.18871534773106227,-1.0841173990807627,True
TRIM68,NEUTRAL,0.024541694822645843,0.13750352374993502,0.03540618141564151,0.17290970516557652,0.06409204745220942,0.06409204745220942,False
RPS21P1,DCG,-0.7374873874569143,0.7224660244710913,-1.0639693966022479,-0.34150337213115656,-0.4643364481077071,-1.0352835305656796,True
MACROH2A1,NEUTRAL,-0.03762114528284169,0.13750352374993502,-0.05427583973211893,0.08322768401781609,-0.025589973695552465,-0.025589973695552465,False
NUBP2,DCG,2.0794415416798357,-3.321928094887362,3.0,-0.3219280948873622,-0.43074575260073045,3.0286858660365668,True
BLOC1S6,NEUTRAL,-0.05516922299931521,0.13750352374993502,-0.0795923644308094,0.05791115931912562,-0.05090649839424157,-0.05090649839424157,False
BTNL8,DIG,-1.6202291300880662,0.5849625007211562,-2.3374965310818925,-1.7525340303607364,-1.817668864641274,-2.308810665045323,True
MIR5010,NEUTRAL,-0.03623018353188356,0.13750352374993502,-0.0522691061119454,0.08523441763798961,-0.023583240075379073,-0.0235832400753794,False
KIR3DX1,DIG,1.4135009744719882,0.53605290024021,2.0392508461624548,2.575303746402665,2.4646739424056006,2.06793671219902,True
NR4A1,DIG,1.6747878845451816,0.53605290024021,2.4162081755742513,2.9522610758144614,2.820115201046534,2.444894041610815,True
LINC01269,NEUTRAL,-0.04156332624218933,0.13750352374993502,-0.059963204652456664,0.07754031909747836,-0.03127733861589058,-0.03127733861589091,False
NECAP1,DIG,1.2778285866638286,0.632268215499513,1.8435169650860586,2.4757851805855715,2.3843946644873655,1.872202831122623,True
LPAR2,DIG,-1.0977365605573188,0.37851162325372983,-1.5836990921185512,-1.2051874688648214,-1.3094114155756613,-1.5550132260819858,True
FGGY,NEUTRAL,-0.008234673294155382,0.13750352374993502,-0.011880122324818753,0.12562340142511627,0.016805743711749282,0.016805743711748963,False
IFI16,DCG,-0.8315119434472312,1.0356239097307214,-1.1996181572512647,-0.16399424752054337,-0.28050511305384423,-1.170932291214698,True
GNL3LP1,NEUTRAL,-0.042744209002194805,0.13750352374993502,-0.06166685835418784,0.07583666539574718,-0.032980992317620354,-0.032980992317620514,False
ZNF260,DSG,0.1140847042918409,-0.7369655941662062,0.1645894371231227,-0.5723761570430835,-0.6811938147564526,0.19327530315968844,False
PRICKLE1,DIG,-1.2853405089883128,0.5849625007211562,-1.8543543781711351,-1.269391877449979,-1.387985676356227,-1.8256685121345688,True
RDH12,NEUTRAL,0.012852614690843782,0.13750352374993502,0.01854240347693696,0.156045927226872,0.0472282695135045,0.0472282695135045,False
RRP1B,DIG,-0.6810883786496855,0.26303440583379406,-0.982602826285006,-0.7195684204512118,-0.8274834829643769,-0.9539169602484386,True
B3GALNT2,DCG,-0.812608324107915,0.8073549220576041,-1.1723459993755805,-0.3649910773179764,-0.47817531730416996,-1.1436601333390155,True
CFAP206,NEUTRAL,-0.030768984752505137,0.13750352374993502,-0.044390261715627294,0.09311326203430773,-0.015704395679061376,-0.01570439567906154,False
CPD,DIG,-1.4658605134986615,0.37851162325372983,-2.1147896934594685,-1.7362780702057388,-1.8267976710876672,-2.0861038274229027,True
AATBC,DIG,0.8315840815373805,0.4854268271702419,1.1997222305161823,1.685149057686424,1.5618207403870388,1.2284080965527473,True
RPL37P23,DIG,1.359509931341898,0.4329594072761063,1.9613582359862514,2.3943176432623576,2.262084096540465,1.9900441020228177,True
RPS26P47,NEUTRAL,0.0394246297206279,0.13750352374993502,0.05687771778683351,0.19438124153676853,0.0855635838234,0.08556358382340029,False
SLC35B1,DSG,-0.02874869244115668,0.9634741239748862,-0.04147559601689877,0.9219985279579874,0.820440117796146,-0.012789729980334109,False
CDK6-AS1,DIG,1.728753946377691,0.6780719051126378,2.49406474535632,3.172136650468958,3.0637402931807376,2.5227506113928855,True
CEP89,DSG,0.012481934418133216,0.8479969065549501,0.01800762488574206,0.8660045314406921,0.7483379042035495,0.04669349092230746,False
NEDD4L,NEUTRAL,0.0017887243665400596,0.13750352374993502,0.0025805837731245965,0.1400841075230596,0.03126644980969028,0.03126644980969028,False
CCDC201,DIG,1.5395647576927882,0.5849625007211562,2.221122441050804,2.80608494177196,2.7035556226657302,2.249808307087366,True
INSIG2,NEUTRAL,0.03946904764525285,0.13750352374993502,0.05694179930641651,0.19444532305635154,0.0856276653429839,0.0856276653429839,False
CD96,DIG,1.0762794836963165,0.53605290024021,1.5527430737392098,2.08879597397942,1.976882583259682,1.5814289397757744,True
FLI1,NEUTRAL,0.028296693230542624,0.13750352374993502,0.04082349899726015,0.17832702274719517,0.06950936503382629,0.06950936503382629,False
STIMATE-MUSTN1,NEUTRAL,-0.05689161961568838,0.13750352374993502,-0.0820772574876949,0.05542626626224012,-0.05339139145112905,-0.05339139145112905,False
MIR6805,DIG,-0.7953937048063683,0.53605290024021,-1.1475105534784475,-0.6114576532382375,-0.7021341519427382,-1.1188246874418804,True
LURAP1L-AS1,DIG,0.8351585797243904,0.4329594072761063,1.2048791413242481,1.6378385486003544,1.517525852483539,1.2335650073608115,True
FAUP1,NEUTRAL,0.03834189163547368,0.13750352374993502,0.0553156569207999,0.19281918067073492,0.08400152295736696,0.08400152295736696,False
COX6B1P4,NEUTRAL,0.009968092457014884,0.13750352374993502,0.014380917554858055,0.15188444130479306,0.043066783591424844,0.043066783591424844,False
ANKMY2,DIG,1.4739424317870073,0.6780719051126378,2.126449436894935,2.8045213420075727,2.721221880295658,2.1551353029315,True
DNHD1,NEUTRAL,0.018499961114667833,0.13750352374993502,0.026689802156769943,0.16419332590670496,0.055375668193335476,0.055375668193335476,False
POC1B-GALNT4,DIG,1.6559537153112072,0.4329594072761063,2.389036213021133,2.8219956202972396,2.7433784003038086,2.417722079057699,True
RNPS1P1,NEUTRAL,-0.002807278568772814,0.13750352374993502,-0.0040500468695624054,0.13345347688037262,0.024635819167005208,0.024635819167005208,False
RAPGEF5,DSG,0.06998940134480428,1.0,0.10097336223493647,1.1009733622349365,0.9912540227934858,0.12965922827150164,False
B3GNTL1,DSG,-0.0018446562103211516,0.7224660244710913,-0.002661276366775354,0.7198047481043159,0.5911937717296574,0.02602458966978832,False
CDKN2B-AS1,NEUTRAL,-0.008759388075714789,0.13750352374993502,-0.012637125738055647,0.12486639801187938,0.01604874029851052,0.016048740298510205,False
CFAP97D1,NEUTRAL,-0.016188885135477303,0.13750352374993502,-0.02335562430247416,0.11414789944746086,0.0053302417340919325,0.0053302417340919325,False
ARL4AP5,NEUTRAL,-0.027457339480280462,0.13750352374993502,-0.03961256750420537,0.09789095624572965,-0.010926701467638437,-0.010926701467639082,False
HCCAT5,NEUTRAL,0.012758059956645024,0.13750352374993502,0.01840598983081584,0.15590951358075086,0.04709185586738196,0.04709185586738165,False
FAM180A,DIG,-0.9241298127919008,0.5849625007211562,-1.3332374980525215,-0.7482749973313653,-0.8419896074162132,-1.3045516320159556,True
ZNF740,NEUTRAL,-0.016606899713002433,0.13750352374993502,-0.023958691860488962,0.11354483188944606,0.004727174176077828,0.004727174176077509,False
SPOCK3,NEUTRAL,0.017187613387341323,0.13750352374993502,0.024796484598634084,0.1623000083485691,0.05348235063520079,0.05348235063520141,False
IZUMO1,DIG,-0.9472245295003241,0.4329594072761063,-1.3665561313184993,-0.933596724042393,-1.0307043280410273,-1.337870265281933,True
SLC4A9,NEUTRAL,0.0005274928963770411,0.13750352374993502,0.0007610113857073131,0.13826453513564232,0.029446877422273445,0.029446877422273757,False
FTH1P2,DCG,0.7807678714384806,-0.7369655941662062,1.1264099362097277,0.3894443420435215,0.28062668433015364,1.1550958022462952,True
PPP2CA,NEUTRAL,0.06053276065719727,0.13750352374993502,0.08733031361145704,0.22483383736139206,0.11601617964802428,0.11601617964802428,False
ZNF622,DSG,0.06865617790092157,0.9634741239748862,0.09904992738405,1.0625240513589362,0.9357418905698055,0.12773579342061492,False
TLX1,NEUTRAL,-0.03545627669792018,0.13750352374993502,-0.05115259456047636,0.08635092918945866,-0.022466728523909556,-0.022466728523909393,False
CD27,DIG,-1.1540137526797816,0.632268215499513,-1.6648899181087837,-1.0326217026092708,-1.1290177568714075,-1.6362040520722199,True
GPD1L,NEUTRAL,0.02658013068575648,0.13750352374993502,0.038347022726521435,0.17585054647645645,0.06703288876308801,0.06703288876308801,False
TKT,NEUTRAL,0.058212275482543645,0.13750352374993502,0.0839825611575279,0.2214860849074629,0.11266842719409537,0.11266842719409566,False
HNRNPLL,DIG,-0.634514719663862,0.53605290024021,-0.9154112394301046,-0.3793583391898946,-0.4753372103234651,-0.8867253733935394,True
ZNF33A,DIG,-0.9925570262818614,0.7655347463629772,-1.431957099616338,-0.6664223532533607,-0.7647484743640358,-1.4032712335797735,True
PRANCR,DSG,-0.09365591190792752,0.8875252707415875,-0.13511691965950065,0.7524083510820868,0.6405635879452187,-0.10643105362293469,False
SNORA29,NEUTRAL,-0.0020437067127532828,0.13750352374993502,-0.002948445539520646,0.13455507821041437,0.025737420497045492,0.025737420497045492,False
STC1,NEUTRAL,0.020994672268693768,0.13750352374993502,0.030288909567133544,0.16779243331706856,0.05897477560370022,0.05897477560370053,False
SLC25A17,NEUTRAL,0.038124674148019434,0.13750352374993502,0.055002278328855306,0.1925058020787903,0.08368814436542067,0.08368814436542127,False
ACADS,NEUTRAL,-0.02395498460018136,0.13750352374993502,-0.03455973748725314,0.10294378626268189,-0.005873871450685833,-0.005873871450685833,False
HSH2D,DIG,1.6743771405770063,0.4854268271702419,2.41561559728829,2.9010424244585318,2.779826244079436,2.444301463324855,True
RBPMS2,NEUTRAL,0.06511547775072898,0.13750352374993502,0.09394177683609234,0.23144530058602736,0.12262764287265768,0.12262764287265768,False
MEMO1P2,DIG,-1.6169044161438484,0.26303440583379406,-2.332699982762195,-2.069665576928401,-2.1894440484639968,-2.304014116725625,True
NT5DC2,NEUTRAL,0.022884532139086738,0.13750352374993502,0.03301540103012454,0.17051892478005956,0.061701267066690185,0.061701267066690185,False
CLEC2B,DIG,1.5282307651507663,0.4854268271702419,2.2047709462169567,2.6901977733871987,2.572126094207463,2.2334568122535225,True
RTL6,NEUTRAL,0.010511012535892266,0.13750352374993502,0.015164185660253501,0.15266770941018853,0.043850051696818874,0.043850051696818874,False
ELMO1-AS1,DIG,0.8988338074288892,0.7224660244710913,1.296743076561004,2.019209101032095,1.9203148729663653,1.3254289425975698,True
MMP13,NEUTRAL,-0.06579188366792485,0.13750352374993502,-0.09491762429845876,0.042585899451476256,-0.06623175826189277,-0.0662317582618931,False
