,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
OSGEPL1-AS1,NEUTRAL,0.011890613573108352,0.13750352374993502,0.01715452923505042,0.15465805298498544,-0.01470044660980287,-0.014700446609802709,False
CPLANE1,DSG,-0.08061233506018353,0.7224660244710913,-0.1162990160258063,0.606167008445285,0.44405048318911006,-0.14815399187066167,False
NPEPL1,DCG,-0.855306509410791,0.9696263509564813,-1.2339464595669978,-0.26432010861051647,-0.43707846581092524,-1.265801435411852,True
ZNF467,DIG,1.5845331399355667,0.5277376320282061,2.28599810310926,2.813735735137466,2.6515706103505834,2.2541431272644075,True
ABHD17A,NEUTRAL,0.025543980603312515,0.13750352374993502,0.03685217414096284,0.17435569789089786,0.004997198296110626,0.004997198296109988,False
IFT20,DIG,1.521197680271212,0.5443205162238104,2.1946243495390725,2.7389448657628828,2.5761933663264216,2.1627693736942195,True
ADIPOQ,DSG,-0.01306294965581197,-3.321928094887362,-0.018845852687822122,-3.340773947575184,-3.510132447169971,-0.05070082853267443,False
LRPAP1,NEUTRAL,0.030740693077038427,0.13750352374993502,0.04434944545573303,0.18185296920566804,0.012494469610880656,0.01249446961088161,False
GRK3,NEUTRAL,-0.02394879961339466,0.13750352374993502,-0.034550814437488,0.10295270931244702,-0.0664057902823408,-0.06640579028234096,False
UBE2N,DIG,-0.6029788479613559,0.53605290024021,-0.8699145937147885,-0.3338616934745785,-0.5024900390270398,-0.9017695695596435,True
PAQR8,DIG,1.0002553936602974,0.5849625007211562,1.443063496056149,2.028025996777305,1.854042140560867,1.4112085202112947,True
YWHAZ,DCG,-0.889380778333621,0.8678964639926551,-1.2831052383638815,-0.4152087743712264,-0.5824611298313591,-1.3149602142087355,True
ABCA13,DIG,1.0720973412206607,0.560714954474479,1.54670951752929,2.107424472003769,1.9219693707048766,1.5148545416844343,True
LYPLA1,DCG,-0.9545002615670386,0.9004643264490856,-1.377052793889985,-0.47658846744089944,-0.6457074756708658,-1.4089077697348382,True
RGS13,DCG,-0.7557626805911314,0.8479969065549501,-1.0903350713777749,-0.24233816482282478,-0.41081818209753074,-1.1221900472226285,True
CXCL1,DIG,1.4183018239956968,0.4240262825060986,2.0461770079623633,2.470203290468462,2.3039077711328355,2.014322032117508,True
