,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
MIA3,DCG,-0.7779258723450267,0.9259994185562233,-1.122309798211391,-0.19631037965516773,-0.31245207656402424,-1.0829268501954779,True
CTNNB1,NEUTRAL,0.0334402317466335,0.13750352374993502,0.04824405650704583,0.18574758025698085,0.0876270045229592,0.0876270045229592,False
DDX10,NEUTRAL,0.03004853186368473,0.13750352374993502,0.04335086790573196,0.18085439165566697,0.08273381592164625,0.08273381592164594,False
RNU6-322P,DIG,-0.5663237812400723,0.560714954474479,-0.8170325107325386,-0.2563175562580595,-0.3667449857660097,-0.7776495627166216,True
RN7SL130P,NEUTRAL,0.03883587396670921,0.13750352374993502,0.05602832278036018,0.1935318465302952,0.09541127079627447,0.09541127079627507,False
CSNK1D,DSG,-0.08869825751098318,-0.7369655941662062,-0.12796453624658768,-0.8649301304127939,-0.9630507061468168,-0.08858158823067544,False
SIRPB3P,DSG,-0.0325432444804137,-3.321928094887362,-0.046949977426329975,-3.368878072313692,-3.4669986480476345,-0.007567029410416095,False
HAT1,NEUTRAL,-0.06376458954428973,0.13750352374993502,-0.09199285711986704,0.045510666630067975,-0.05260990910395348,-0.05260990910395265,False
LRRC18,NEUTRAL,-0.005044620163251376,0.13750352374993502,-0.007277848492691233,0.1302256752572438,0.032105099523223234,0.032105099523223546,False
PCDH7,NEUTRAL,-0.07493133383984928,0.13750352374993502,-0.10810306373794593,0.029400460011989094,-0.06872011572203247,-0.06872011572203181,False
RDH10,DCG,0.8327801070801708,-0.7369655941662062,1.2014477306355424,0.4644821364693362,0.366361560735313,1.2408306786514542,True
TLE6,NEUTRAL,0.006002344079041843,0.13750352374993502,0.0086595520365429,0.14616307578647791,0.04804250005245673,0.04804250005245611,False
KLK10,DIG,1.3169896455644063,0.5109619192773794,1.9000144305578828,2.4109763498352623,2.3384713863310678,1.9393973785737955,True
LINC00412,NEUTRAL,-0.006453743148738412,0.13750352374993502,-0.00931078323585603,0.128192740514079,0.030072164780057906,0.030072164780057278,False
DAZAP1,NEUTRAL,-0.04461619706594162,0.13750352374993502,-0.0643675662503587,0.07313595749957633,-0.024984618234444558,-0.024984618234445043,False
RNA5SP527,NEUTRAL,0.013288073981263093,0.13750352374993502,0.01917063843573393,0.15667416218566896,0.05855358645164765,0.05855358645164765,False
CBX7,NEUTRAL,-0.07928374752194012,0.13750352374993502,-0.11438226937299566,0.023121254376939362,-0.07499932135708111,-0.07499932135708111,False
TET2-AS1,NEUTRAL,0.007761138748227275,0.13750352374993502,0.011196956383718667,0.1487004801336537,0.050579904399632405,0.05057990439963271,False
RERG-AS1,DIG,0.5707996062812987,0.4329594072761063,0.8234897613234025,1.2564491685995087,1.1676404682573183,0.8628727093393134,True
CYB5R4,NEUTRAL,0.044140827778548254,0.13750352374993502,0.06368175333684536,0.20118527708678038,0.10306470135275937,0.10306470135275997,False
RASL12,NEUTRAL,0.00197923616749324,0.13750352374993502,0.002855434203590575,0.1403589579535256,0.04223838221950468,0.04223838221950468,False
GCA,NEUTRAL,-0.03627859304517394,0.13750352374993502,-0.052338946276701284,0.08516457747323374,-0.012955998260785822,-0.012955998260785983,False
SLC25A38P1,DCG,-0.7998552987456751,0.9634741239748862,-1.1539472729291458,-0.1904731489542596,-0.2855956789717538,-1.1145643249132335,True
PRKRA,NEUTRAL,-0.024511656981852488,0.13750352374993502,-0.03536284597168992,0.10214067777824509,0.004020102044224153,0.004020102044224472,False
SMG7,DCG,0.8779314691527438,-0.7369655941662062,1.2665873767870255,0.5296217826208193,0.4315012068867974,1.305970324802938,True
MDM2,DSG,-0.004482858324422868,-0.7369655941662062,-0.006467397473652679,-0.7434329916398589,-0.84155356737388,0.032915550542260925,False
TOMM34,DCG,0.7450297029070767,-0.7369655941662062,1.0748506576990173,0.3378850635328111,0.23976448779878984,1.1142336057149311,True
MAP4K2,DIG,-1.317264170927955,0.4329594072761063,-1.9004104869384726,-1.4674510796623663,-1.5947650509293272,-1.8610275389225581,True
TNPO3,DIG,-1.4887729307984228,0.45943161863729726,-2.1478453242726125,-1.6884137056353152,-1.771919345433686,-2.108462376256699,True
MIR181A1HG,DCG,-0.8897623060013231,0.8073549220576041,-1.2836556664380372,-0.4763007443804331,-0.5778569024020086,-1.2442727184221192,True
MALLP2,DIG,-0.7637413146188965,0.53605290024021,-1.1018458071226995,-0.5657929068824895,-0.6543435194052399,-1.0624628591067828,True
WDPCP,DIG,0.6207312624520454,0.5109619192773794,0.8955259140643115,1.406487833341691,1.3199053910188978,0.934908862080224,True
KISS1,DCG,0.8409048812491211,-0.7369655941662062,1.2131693020374297,0.47620370787122346,0.37808313213720224,1.252552250053343,True
RANBP3L,DSG,0.02717139920366574,0.9259994185562233,0.039200042885142894,0.9651994614413661,0.8463164828116317,0.07858299090105628,False
ANKRD33B,DSG,-0.03899805609648153,-0.7369655941662062,-0.05626230213470351,-0.7932278963009097,-0.8913484720349314,-0.016879354118789953,False
AOX3P-AOX2P,NEUTRAL,0.023027390957090325,0.13750352374993502,0.03322150273840557,0.1707250264883406,0.07260445075431979,0.07260445075431979,False
LYG2,NEUTRAL,-0.029512075119140568,0.13750352374993502,-0.042576924420726664,0.09492659932920836,-0.003193976404813045,-0.003193976404812724,False
MAL,NEUTRAL,0.04556363111471316,0.13750352374993502,0.06573442465409075,0.20323794840402576,0.10511737267000587,0.10511737267000557,False
ABCB9,NEUTRAL,0.011256941701103583,0.13750352374993502,0.01624033396775831,0.15374385771769333,0.055623281983672904,0.055623281983672904,False
ZNF485,DIG,0.8984801839613417,0.632268215499513,1.2962329057380313,1.9285011212375442,1.8348148148179366,1.3356158537539433,True
CIBAR1P1,NEUTRAL,0.01635734140144833,0.13750352374993502,0.023598655321997234,0.16110217907193225,0.06298160333791178,0.06298160333791178,False
NMUR2,NEUTRAL,-0.06543948534219422,0.13750352374993502,-0.09440922098150961,0.04309430276842541,-0.05502627296559609,-0.05502627296559609,False
ZNF829,DIG,1.0409977440327376,0.4329594072761063,1.501842282892629,1.9348016901687353,1.8588185505732657,1.5412252309085428,True
CCDC167,DIG,-1.2879955778348036,0.632268215499513,-1.858184832829186,-1.225916617329673,-1.3433440626446762,-1.818801884813275,True
SENP7,DIG,1.2099099588716848,0.4854268271702419,1.7455310975863496,2.2309579247565914,2.1373876934705174,1.784914045602261,True
POLR3H,NEUTRAL,0.031955039443196276,0.13750352374993502,0.046101376936110494,0.1836049006860455,0.08548432495202547,0.08548432495202578,False
KRT39,DIG,-1.336118506049209,0.45943161863729726,-1.927611542717164,-1.4681799240798667,-1.6048043648827794,-1.8882285947012443,True
CHRDL2,DIG,1.2249944190464892,0.560714954474479,1.767293373475027,2.328008327949506,2.2144466851913727,1.806676321490939,True
AADAT,NEUTRAL,-0.008774721864426339,0.13750352374993502,-0.012659247718987838,0.12484427603094718,0.026723700296925577,0.02672370029692526,False
THUMPD2,DIG,0.8187454682284473,0.405992359675837,1.1812000267634932,1.5871923864393302,1.489723713414987,1.2205829747794072,True
ASNS,DIG,1.1494651698898943,0.4854268271702419,1.6583277002747403,2.1437545274449823,2.0440940333766076,1.6977106482906519,True
OTUD6B,DCG,-0.9355179391675341,0.8678964639926551,-1.3496670914996645,-0.4817706275070094,-0.5880670811690779,-1.3102841434837516,True
LRPPRC,DIG,1.7013476206240468,0.560714954474479,2.45452577510255,3.015240729577029,2.9270445298001757,2.493908723118462,True
F13A1,DIG,-1.3225356680157705,0.632268215499513,-1.9080156496451246,-1.2757474341456116,-1.3957117652497484,-1.868632701629213,True
SNORA16B,DCG,-0.7892878243395618,0.8875252707415875,-1.1387016300087252,-0.25117635926713766,-0.35247925804440844,-1.0993186819928078,True
CCNYL2,DIG,1.7085888321877116,0.5849625007211562,2.464972635115477,3.049935135836633,2.9627445056455306,2.5043555831313906,True
HCK,DSG,0.11696239368501449,-0.7369655941662062,0.16874106533987301,-0.5682245288263332,-0.666345104560355,0.2081240133557863,False
CPSF6,DSG,-0.02093715666726238,0.9068905956085185,-0.030205932094174732,0.8766846635143437,0.7921524573447144,0.009177015921738123,False
TFF3,DIG,-1.5628635939676991,0.405992359675837,-2.254735556603102,-1.848743196927265,-1.940004461893774,-2.215352608587188,True
SLC39A10,NEUTRAL,0.004151946018256571,0.13750352374993502,0.005989991930577433,0.14349351568051244,0.045372939946490616,0.045372939946490616,False
TIGD7,DSG,0.06003721483209096,0.8278190246173198,0.08661539210704294,0.9144344167243628,0.824296084925525,0.1259983401229555,False
EIF3J,NEUTRAL,-0.027851616763499162,0.13750352374993502,-0.040181389385440164,0.09732213436449486,-0.0007984413695258626,-0.0007984413695257023,False
RRAD,NEUTRAL,-0.028261587718469313,0.13750352374993502,-0.040772852449084115,0.0967306713008509,-0.0013899044331706363,-0.0013899044331707965,False
WDR24,DSG,-0.04019640691975112,0.9448584458075391,-0.05799115692467976,0.8868672888828594,0.792056622352311,-0.018608208908767052,False
COX7A2L,DIG,1.2117725719894574,0.5849625007211562,1.7482182802944548,2.333180781015611,2.2489233396831554,1.787601228310366,True
SEC14L5,DSG,0.012993948579392301,0.8479969065549501,0.018746305177055465,0.8667432117320055,0.7647753388504595,0.05812925319296852,False
JSRP1,NEUTRAL,-0.009426622074517391,0.13750352374993502,-0.013599740919240672,0.12390378283069435,0.025783207096672745,0.025783207096672745,False
PAAF1,DIG,-0.7875659359626557,0.405992359675837,-1.1362174701863983,-0.7302251105105613,-0.8486025178491418,-1.0968345221704852,True
TTYH3,DIG,-0.6105524417031848,0.53605290024021,-0.8808409798478326,-0.3447880796076226,-0.41703427032520046,-0.8414580318319196,True
MIR940,DCG,-0.7907243874497555,0.8479969065549501,-1.1407741524837256,-0.2927772459287755,-0.391722899681342,-1.1013912044678056,True
HCG4B,DIG,-1.09144306852502,0.560714954474479,-1.5746195023736795,-1.0139045478992004,-1.1169582943890992,-1.5352365543577673,True
NEIL2,NEUTRAL,0.04003351004866796,0.13750352374993502,0.05775614641659175,0.19525967016652676,0.09713909443250576,0.09713909443250515,False
ZNF362,NEUTRAL,-0.01816277141444115,0.13750352374993502,-0.026203340248414073,0.11130018350152095,0.013179607767498951,0.013179607767499268,False
GFRA2,NEUTRAL,-0.011032635173558621,0.13750352374993502,-0.015916728052830172,0.12158679569710484,0.023466219963083974,0.023466219963084286,False
SLC5A1,NEUTRAL,-0.03187538460496761,0.13750352374993502,-0.045986459296015185,0.09151706445391983,-0.006603511280101369,-0.006603511280101369,False
TLK2P2,DIG,1.254692745645515,0.5849625007211562,1.8101390019821422,2.3951015027032985,2.305708483094128,1.8495219499980557,True
