,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
EPDR1,DIG,-0.8307224720014121,0.5849625007211562,-1.198479190711458,-0.6135166899903018,-0.670584223940412,-1.1075795817652225,True
INTS12,NEUTRAL,0.05416189361094802,0.13750352374993502,0.07813909531767034,0.21564261906760535,0.1690387042639071,0.1690387042639071,False
LINC00943,NEUTRAL,0.04607756087130613,0.13750352374993502,0.0664758685652927,0.20397939231522771,0.15737547751152964,0.15737547751152936,False
PCDH9,NEUTRAL,-0.002526116724362639,0.13750352374993502,-0.003644416070944652,0.13385910767899037,0.08725519287529152,0.08725519287529152,False
LRGUK,DIG,1.2077146772035274,0.4506614090095652,1.7423639756103442,2.1930253846199093,2.131697127916391,1.833263584556581,True
IL19,DCG,-0.7713364457339783,1.0646529583422537,-1.1128032651173296,-0.048150306775075924,-0.09406332660874783,-1.0219036561710924,True
TRIM68,NEUTRAL,0.024541694822645843,0.13750352374993502,0.03540618141564151,0.17290970516557652,0.12630579036187972,0.12630579036188003,False
RPS21P1,DCG,-0.7374873874569143,0.8142085930986668,-1.0639693966022479,-0.2497608035035811,-0.29617442729377225,-0.9730697876560096,True
MACROH2A1,NEUTRAL,-0.03762114528284169,0.13750352374993502,-0.05427583973211893,0.08322768401781609,0.03662376921411796,0.03662376921411827,False
NUBP2,DCG,2.0794415416798357,-3.321928094887362,3.0,-0.3219280948873622,-0.36853200969106076,3.0908996089462373,True
BLOC1S6,NEUTRAL,-0.05516922299931521,0.13750352374993502,-0.0795923644308094,0.05791115931912562,0.011307244515428886,0.011307244515428886,False
BTNL8,DIG,-1.6202291300880662,0.560714954474479,-2.3374965310818925,-1.7767815766074135,-1.8146114355983811,-2.2465969221356534,True
MIR5010,NEUTRAL,-0.03623018353188356,0.13750352374993502,-0.0522691061119454,0.08523441763798961,0.03863050283429102,0.03863050283429102,False
KIR3DX1,DIG,1.4135009744719882,0.49398884067366594,2.0392508461624548,2.533239686836121,2.5004222046538414,2.1301504551086903,True
NR4A1,DIG,1.6747878845451816,0.5277376320282061,2.4162081755742513,2.943945807602457,2.908624431053794,2.507107784520485,True
LINC01269,NEUTRAL,-0.04156332624218933,0.13750352374993502,-0.059963204652456664,0.07754031909747836,0.030936404293779883,0.030936404293779567,False
NECAP1,DIG,1.2778285866638286,0.5769251816557379,1.8435169650860586,2.4204421467417965,2.3719037194272192,1.9344165740322938,True
LPAR2,DIG,-1.0977365605573188,0.49398884067366594,-1.5836990921185512,-1.0897102514448853,-1.1357443368344269,-1.4927994831723157,True
FGGY,NEUTRAL,-0.008234673294155382,0.13750352374993502,-0.011880122324818753,0.12562340142511627,0.07901948662141978,0.07901948662141917,False
IFI16,DCG,-0.8315119434472312,0.9132883668066694,-1.1996181572512647,-0.2863297904445954,-0.32247917513820396,-1.1087185483050281,True
GNL3LP1,NEUTRAL,-0.042744209002194805,0.13750352374993502,-0.06166685835418784,0.07583666539574718,0.029232750592050053,0.029232750592049737,False
ZNF260,DSG,0.1140847042918409,-0.7369655941662062,0.1645894371231227,-0.5723761570430835,-0.6189800718467824,0.2554890460693588,False
PRICKLE1,DIG,-1.2853405089883128,0.560714954474479,-1.8543543781711351,-1.2936394236966562,-1.332004925320779,-1.7634547692248994,True
RDH12,NEUTRAL,0.012852614690843782,0.13750352374993502,0.01854240347693696,0.156045927226872,0.10944201242317474,0.10944201242317504,False
RRP1B,DIG,-0.6810883786496855,0.4854268271702419,-0.982602826285006,-0.49717599911476407,-0.5479499569631354,-0.8917032173387689,True
B3GALNT2,DCG,-0.812608324107915,0.8210298589546807,-1.1723459993755805,-0.35131614042089976,-0.3920745168230686,-1.0814463904293452,True
CFAP206,NEUTRAL,-0.030768984752505137,0.13750352374993502,-0.044390261715627294,0.09311326203430773,0.04650934723060924,0.04650934723060924,False
CPD,DIG,-1.4658605134986615,0.560714954474479,-2.1147896934594685,-1.5540747389849896,-1.6007183382195425,-2.0238900845132326,True
AATBC,DIG,0.8315840815373805,0.5929552914746871,1.1997222305161823,1.7926775219908695,1.7453741663463846,1.2906218394624176,True
RPL37P23,DIG,1.359509931341898,0.5277376320282061,1.9613582359862514,2.4890958680144575,2.4582618453939253,2.052257844932488,True
RPS26P47,NEUTRAL,0.0394246297206279,0.13750352374993502,0.05687771778683351,0.19438124153676853,0.14777732673307056,0.14777732673307026,False
SLC35B1,DSG,-0.02874869244115668,0.9004643264490856,-0.04147559601689877,0.8589887304321868,0.812865065208451,0.04942401292933543,False
CDK6-AS1,DIG,1.728753946377691,0.6166713604484945,2.49406474535632,3.1107361058048144,3.057070953577993,2.584964354302556,True
CEP89,DSG,0.012481934418133216,0.8210298589546807,0.01800762488574206,0.8390374838404228,0.7900347841832482,0.10890723383197762,False
NEDD4L,NEUTRAL,0.0017887243665400596,0.13750352374993502,0.0025805837731245965,0.1400841075230596,0.0934801927193606,0.0934801927193609,False
CCDC201,DIG,1.5395647576927882,0.5769251816557379,2.221122441050804,2.798047622706542,2.747038898400926,2.3120220499970365,True
INSIG2,NEUTRAL,0.03946904764525285,0.13750352374993502,0.05694179930641651,0.19444532305635154,0.14784140825265413,0.1478414082526544,False
CD96,DIG,1.0762794836963165,0.5688428353578793,1.5527430737392098,2.121585909097089,2.076877360531022,1.6436426826854447,True
FLI1,NEUTRAL,0.028296693230542624,0.13750352374993502,0.04082349899726015,0.17832702274719517,0.1317231079434967,0.13172310794349643,False
STIMATE-MUSTN1,NEUTRAL,-0.05689161961568838,0.13750352374993502,-0.0820772574876949,0.05542626626224012,0.008822351458541563,0.008822351458541246,False
MIR6805,DIG,-0.7953937048063683,0.53605290024021,-1.1475105534784475,-0.6114576532382375,-0.6439566979022618,-1.0566109445322103,True
LURAP1L-AS1,DIG,0.8351585797243904,0.560714954474479,1.2048791413242481,1.7655940957987273,1.7125095535008963,1.2957787502704814,True
FAUP1,NEUTRAL,0.03834189163547368,0.13750352374993502,0.0553156569207999,0.19281918067073492,0.14621526586703723,0.14621526586703723,False
COX6B1P4,NEUTRAL,0.009968092457014884,0.13750352374993502,0.014380917554858055,0.15188444130479306,0.10528052650109514,0.10528052650109485,False
ANKMY2,DIG,1.4739424317870073,0.6629650127224295,2.126449436894935,2.7894144496173645,2.737023611171918,2.2173490458411695,True
DNHD1,NEUTRAL,0.018499961114667833,0.13750352374993502,0.026689802156769943,0.16419332590670496,0.11758941110300573,0.11758941110300604,False
POC1B-GALNT4,DIG,1.6559537153112072,0.49398884067366594,2.389036213021133,2.8830250536947992,2.853063424098119,2.479935821967369,True
RNPS1P1,NEUTRAL,-0.002807278568772814,0.13750352374993502,-0.0040500468695624054,0.13345347688037262,0.08684956207667519,0.08684956207667519,False
RAPGEF5,DSG,0.06998940134480428,0.8546606368359608,0.10097336223493647,0.9556339990708973,0.9097279133913684,0.19187297118117128,False
B3GNTL1,DSG,-0.0018446562103211516,0.8278190246173198,-0.002661276366775354,0.8251577482505444,0.7777809037520957,0.08823833257945927,False
CDKN2B-AS1,NEUTRAL,-0.008759388075714789,0.13750352374993502,-0.012637125738055647,0.12486639801187938,0.07826248320818037,0.07826248320818067,False
CFAP97D1,NEUTRAL,-0.016188885135477303,0.13750352374993502,-0.02335562430247416,0.11414789944746086,0.0675439846437619,0.06754398464376252,False
ARL4AP5,NEUTRAL,-0.027457339480280462,0.13750352374993502,-0.03961256750420537,0.09789095624572965,0.05128704144203126,0.051287041442031875,False
HCCAT5,NEUTRAL,0.012758059956645024,0.13750352374993502,0.01840598983081584,0.15590951358075086,0.10930559877705154,0.10930559877705154,False
FAM180A,DIG,-0.9241298127919008,0.6244908649077937,-1.3332374980525215,-0.7087466331447277,-0.7708825894787347,-1.242337889106285,True
ZNF740,NEUTRAL,-0.016606899713002433,0.13750352374993502,-0.023958691860488962,0.11354483188944606,0.06694091708574768,0.06694091708574798,False
SPOCK3,NEUTRAL,0.017187613387341323,0.13750352374993502,0.024796484598634084,0.1623000083485691,0.1156960935448715,0.1156960935448715,False
IZUMO1,DIG,-0.9472245295003241,0.4240262825060986,-1.3665561313184993,-0.9425298488124008,-0.9754573791504157,-1.275656522372263,True
SLC4A9,NEUTRAL,0.0005274928963770411,0.13750352374993502,0.0007610113857073131,0.13826453513564232,0.09166062033194351,0.09166062033194411,False
FTH1P2,DCG,0.7807678714384806,-0.7369655941662062,1.1264099362097277,0.3894443420435215,0.3428404272398233,1.2173095451559652,True
PPP2CA,NEUTRAL,0.06053276065719727,0.13750352374993502,0.08733031361145704,0.22483383736139206,0.17822992255769493,0.17822992255769493,False
ZNF622,DSG,0.06865617790092157,0.8875252707415875,0.09904992738405,0.9865751981256374,0.9336389555646198,0.18994953633028508,False
TLX1,NEUTRAL,-0.03545627669792018,0.13750352374993502,-0.05115259456047636,0.08635092918945866,0.03974701438576069,0.03974701438576131,False
CD27,DIG,-1.1540137526797816,0.5769251816557379,-1.6648899181087837,-1.0879647364530458,-1.1375600690293657,-1.573990309162549,True
GPD1L,NEUTRAL,0.02658013068575648,0.13750352374993502,0.038347022726521435,0.17585054647645645,0.12924663167275843,0.12924663167275816,False
TKT,NEUTRAL,0.058212275482543645,0.13750352374993502,0.0839825611575279,0.2214860849074629,0.17488217010376636,0.17488217010376608,False
HNRNPLL,DIG,-0.634514719663862,0.5277376320282061,-0.9154112394301046,-0.3876736074018985,-0.43757873159015864,-0.8245116304838696,True
ZNF33A,DIG,-0.9925570262818614,0.6009040445901779,-1.431957099616338,-0.8310530550261601,-0.8798268410893239,-1.3410574906701027,True
PRANCR,DSG,-0.09365591190792752,0.7584453215766578,-0.13511691965950065,0.6233284019171571,0.5705373898046199,-0.044217310713265,False
SNORA29,NEUTRAL,-0.0020437067127532828,0.13750352374993502,-0.002948445539520646,0.13455507821041437,0.08795116340671601,0.0879511634067157,False
STC1,NEUTRAL,0.020994672268693768,0.13750352374993502,0.030288909567133544,0.16779243331706856,0.12118851851337102,0.12118851851337042,False
SLC25A17,NEUTRAL,0.038124674148019434,0.13750352374993502,0.055002278328855306,0.1925058020787903,0.14590188727509124,0.14590188727509124,False
ACADS,NEUTRAL,-0.02395498460018136,0.13750352374993502,-0.03455973748725314,0.10294378626268189,0.056339871458984475,0.05633987145898509,False
HSH2D,DIG,1.6743771405770063,0.5025003405291834,2.41561559728829,2.9181159378174732,2.8835899698358216,2.506515206234525,True
RBPMS2,NEUTRAL,0.06511547775072898,0.13750352374993502,0.09394177683609234,0.23144530058602736,0.1848413857823286,0.1848413857823283,False
MEMO1P2,DIG,-1.6169044161438484,0.415037499278844,-2.332699982762195,-1.917662483483351,-1.9662227711596496,-2.241800373815954,True
NT5DC2,NEUTRAL,0.022884532139086738,0.13750352374993502,0.03301540103012454,0.17051892478005956,0.12391500997636,0.12391500997636,False
CLEC2B,DIG,1.5282307651507663,0.5525410230287789,2.2047709462169567,2.7573119692457357,2.7196834164559247,2.2956705551631926,True
RTL6,NEUTRAL,0.010511012535892266,0.13750352374993502,0.015164185660253501,0.15266770941018853,0.10606379460648968,0.10606379460648968,False
ELMO1-AS1,DIG,0.8988338074288892,0.6855664416595619,1.296743076561004,1.982309518220566,1.932203782164989,1.3876426855072397,True
MMP13,NEUTRAL,-0.06579188366792485,0.13750352374993502,-0.09491762429845876,0.042585899451476256,-0.0040180153522224316,-0.004018015352222592,False
PROX1-AS1,DCG,-0.8676135933060712,0.9068905956085185,-1.251701828470523,-0.34481123286200455,-0.3893260537605228,-1.1608022195242844,True
CENPS,NEUTRAL,0.0045371367105799705,0.13750352374993502,0.006545704632188988,0.144049228382124,0.09744531357842547,0.09744531357842547,False
C1QTNF1-AS1,DSG,0.12946400561200458,0.8479969065549501,0.18677707887005995,1.03477398542501,0.9901001508146852,0.2776766878162961,False
SLC7A11,NEUTRAL,-0.00541258771732764,0.13750352374993502,-0.0078087134581651015,0.1296948102917699,0.08309089548807248,0.08309089548807279,False
DNAJB6P1,NEUTRAL,-0.012264650214538287,0.13750352374993502,-0.017694150042752148,0.11980937370718286,0.07320545890348461,0.07320545890348461,False
ZSWIM4,DIG,0.8931897670233587,0.5277376320282061,1.2886004474573682,1.8163380794855744,1.7860725589366664,1.3795000564036028,True
CCDC28A,DIG,-1.412683983756108,0.44183755862255913,-2.038072177708202,-1.596234619085643,-1.6366896840976735,-1.9471725687619676,True
SMARCA5,NEUTRAL,-0.0948613191553618,0.13750352374993502,-0.1368559547176257,0.0006475690323093086,-0.04595634577138833,-0.045956345771388164,False
PACRG-AS1,NEUTRAL,0.034786446774401306,0.13750352374993502,0.05018623425157664,0.18768975800151166,0.14108584319781312,0.14108584319781284,False
YWHAZP2,NEUTRAL,-0.05322756143852221,0.13750352374993502,-0.07679113892596862,0.0607123848239664,0.014108470020268268,0.014108470020268585,False
SERPINA3,NEUTRAL,-0.012231526372550027,0.13750352374993502,-0.017646362440180495,0.11985716130975452,0.07325324650605544,0.07325324650605544,False
MAPK6P3,NEUTRAL,0.023341155428260246,0.13750352374993502,0.033674169184969564,0.1711776929349046,0.12457377813120554,0.12457377813120583,False
VEZF1P1,DSG,0.005203172975454519,-0.7369655941662062,0.007506591848575707,-0.7294590023176305,-0.7760629171213295,0.09840620079481145,False
SFT2D1,NEUTRAL,-0.00991622415900212,0.13750352374993502,-0.01430608741853569,0.12319743633139933,0.07659352152769972,0.0765935215277,False
ZNF706,DCG,-0.7807571774621553,0.8073549220576041,-1.126394508063116,-0.31903958600551185,-0.358331437987147,-1.0354948991168798,True
ANKK1,NEUTRAL,-0.011007802055439138,0.13750352374993502,-0.015880901436469384,0.12162262231346563,0.07501870750976906,0.07501870750976876,False
RBM33,DIG,0.7894698043311735,0.5688428353578793,1.1389641716401644,1.7078070069980438,1.65198476883076,1.2298637805863988,True
CHST8,DSG,0.04429145164175453,0.7725895038969277,0.0638990576373326,0.8364885615342603,0.7997693234286476,0.15479866658356747,False
A3GALT2,NEUTRAL,0.007186280285984021,0.13750352374993502,0.010367610931027268,0.1478711346809623,0.10126721987726355,0.10126721987726385,False
TGS1,DCG,-0.8574514618505534,0.8142085930986668,-1.2370409718147857,-0.4228323787161189,-0.4768453673777098,-1.1461413628685504,True
LPP,DSG,0.016076430737759047,0.8073549220576041,0.02319338690055988,0.8305483089581639,0.7810862756816138,0.11409299584679419,False
GIN1,NEUTRAL,-0.04238782022954706,0.13750352374993502,-0.06115269803926043,0.07635082571067459,0.029746910906977484,0.029746910906977484,False
MFSD9,NEUTRAL,-0.019793412274397435,0.13750352374993502,-0.028555857730543917,0.1089476660193911,0.06234375121569253,0.06234375121569253,False
LINC01143,DIG,-1.2375558281964425,0.5193741590935794,-1.7854156561622416,-1.2660414970686622,-1.315879303525648,-1.6945160472160006,True
FXYD1,DSG,0.0949086478210171,0.8413022539809418,0.1369242355488585,0.9782264895298003,0.9256304693602833,0.22782384449509313,False
SIRPB2,DSG,0.1679610541511323,0.7796099315746999,0.24231657988632122,1.0219265114610212,0.9643839718684664,0.3332161888325555,False
BRMS1L,DIG,1.4647589377832022,0.5525410230287789,2.1132004556376116,2.6657414786663907,2.625993542999005,2.204100064583847,True
PRKRA,NEUTRAL,0.027762010933486497,0.13750352374993502,0.04005211549884615,0.17755563924878118,0.1309517244450826,0.1309517244450829,False
IFT52,DCG,-0.8465799074822115,0.8479969065549501,-1.221356634240824,-0.3733597276858739,-0.4278227928387255,-1.1304570252945894,True
NPM1P5,DIG,-0.862703330007915,0.4681488357384065,-1.244617815960814,-0.7764689802224074,-0.8055884624735231,-1.1537182070145786,True
TMEM256,NEUTRAL,0.04005766181763677,0.13750352374993502,0.05779099005391175,0.19529451380384677,0.14869059900014847,0.1486905990001479,False
RNA5SP333,NEUTRAL,0.015449772117086315,0.13750352374993502,0.02228930961618501,0.15979283336612002,0.11318891856242284,0.11318891856242315,False
HLA-F-AS1,DIG,-0.9141618228217774,0.6009040445901779,-1.3188567283549935,-0.7179526837648156,-0.7654759365559589,-1.2279571194087575,True
PCAT1,DCG,-0.8908171211124424,0.9696263509564813,-1.2851774429679037,-0.3155510920114224,-0.36910084156322037,-1.194277834021665,True
SHOC1,NEUTRAL,-0.0013786673225426262,0.13750352374993502,-0.001988996509267912,0.13551452724066712,0.08891061243696845,0.08891061243696845,False
SLAMF8,DCG,-0.7988105579892324,0.7935491225325736,-1.1524400306208114,-0.35889090808823776,-0.3974920871743945,-1.061540421674577,True
TMEM120B,NEUTRAL,0.008476055282179342,0.13750352374993502,0.01222836292190084,0.14973188667183585,0.1031279718681369,0.10312797186813659,False
TEX21P,NEUTRAL,0.024158814291893826,0.13750352374993502,0.034853801572672635,0.17235732532260767,0.12575341051891006,0.12575341051890976,False
EMC3,DIG,1.149219732259717,0.4329594072761063,1.657973608622836,2.0909330158989423,2.0559104227165705,1.7488732175690715,True
LINC01485,DIG,-1.2546747043234436,0.5193741590935794,-1.8101129738562587,-1.2907388147626793,-1.3312426679441867,-1.7192133649100234,True
ABHD10,DIG,-0.7923211331693575,0.5849625007211562,-1.143077769614956,-0.5581152688937999,-0.6099906190902341,-1.0521781606687204,True
SERPINH1P1,DIG,-0.5725418918556462,0.4506614090095652,-0.8260033480813259,-0.3753419390717607,-0.42684948153794466,-0.7351037391350876,True
PKMP3,NEUTRAL,0.02743820333974657,0.13750352374993502,0.03958495988915537,0.17708848363909038,0.13048456883539253,0.13048456883539225,False
RNA5SP334,NEUTRAL,-0.05639589450681097,0.13750352374993502,-0.08136207733147333,0.056141446418461693,0.0095375316147647,0.0095375316147647,False
TSPAN33,DIG,-1.4936238264491914,0.4854268271702419,-2.154843687371846,-1.6694168602016042,-1.7273090056902944,-2.0639440784256102,True
PRSS12,NEUTRAL,0.01017229416985365,0.13750352374993502,0.014675518353311576,0.1521790421032466,0.10557512729954863,0.10557512729954863,False
RAC3,DSG,0.05397668571697517,0.8612937291684079,0.07787189680750223,0.93916562597591,0.892855415900971,0.1687715057537381,False
COG3,NEUTRAL,0.019604771147329236,0.13750352374993502,0.028283706112014924,0.16578722986194994,0.11918331505825051,0.11918331505825021,False
IRF2BP2,DCG,-0.8100013809892311,0.9385994553358568,-1.1685849754663757,-0.22998552013051898,-0.27659053401623585,-1.07768536652014,True
RFX5,DCG,-0.9624405489890455,0.8546606368359608,-1.3885082071769475,-0.5338475703409866,-0.5877505762762083,-1.2976085982307117,True
BBOX1-AS1,DIG,1.3768636577418816,0.5109619192773794,1.9863943710044516,2.497356290281831,2.450695798939134,2.077293979950687,True
ZNF219,NEUTRAL,-0.05516843913282702,0.13750352374993502,-0.07959123355051417,0.057912290199420846,0.011308375395723247,0.011308375395723566,False
BAZ2A,DIG,0.8126243268594597,0.5277376320282061,1.1723690864658747,1.7001067184940808,1.6674359763472038,1.2632686954121106,True
LINC01010,DIG,1.1015820292098466,0.4681488357384065,1.589246930673447,2.0573957664118536,2.0091873270039224,1.6801465396196817,True
CXCL5,DIG,-0.8103584474298755,0.49398884067366594,-1.169100113449561,-0.6751112727758952,-0.7280331213655489,-1.0782005045033247,True
SPRY2,NEUTRAL,-0.02006233288304391,0.13750352374993502,-0.028943828159031033,0.10855969559090399,0.061955780787206455,0.06195578078720768,False
CYCSP39,DSG,0.033524860574155296,0.8004685364723643,0.04836615009682777,0.848834686569192,0.7992754631562953,0.1392657590430642,False
SNORD2,DSG,-0.13025427698836922,-0.7369655941662062,-0.1879171994656977,-0.924882793631904,-0.9714867084356001,-0.09701759051946003,False
DHODH,NEUTRAL,0.018558552878815544,0.13750352374993502,0.026774332204342784,0.1642778559542778,0.11767394115057948,0.11767394115057979,False
DDX59,DCG,-0.699956787054179,1.005998740621443,-1.0098241855196362,-0.003825444898193142,-0.05461732073396918,-0.9189245765733999,True
HMMR-AS1,NEUTRAL,-0.00027975828174947115,0.13750352374993502,-0.0004036058857275794,0.13709991786420744,0.09049600306050991,0.0904960030605096,False
LINC01747,DSG,-0.10577417580814677,-3.321928094887362,-0.1525998788925307,-3.474527973779893,-3.5211318885835285,-0.06170026994629308,False
ADHFE1,DCG,-0.7571757847361945,0.8744691179161412,-1.0923737497201171,-0.2179046318039759,-0.26395378420581417,-1.0014741407738816,True
IL22RA1,NEUTRAL,-0.034458615965244674,0.13750352374993502,-0.04971327436895576,0.08779024938097926,0.04118633457728192,0.041186334577282234,False
FCN3,NEUTRAL,-0.013531418983968202,0.13750352374993502,-0.0195217110643617,0.11798181268557331,0.07137789788187573,0.07137789788187543,False
SNORD20,NEUTRAL,0.06615277686135995,0.13750352374993502,0.09543828311891817,0.23294180686885319,0.18633789206515436,0.18633789206515494,False
DMXL1,NEUTRAL,-0.04447419241204208,0.13750352374993502,-0.06416269684039468,0.07334082690954034,0.026736912105841164,0.026736912105840532,False
SDC2,DCG,-0.904250797318204,0.9572955490457618,-1.3045581410108642,-0.34726259196510245,-0.3979128268357139,-1.2136585320646283,True
KLHL8,NEUTRAL,0.08386221927040464,0.13750352374993502,0.12098760785935565,0.25849113160929066,0.21188721680559233,0.21188721680559205,False
SF3A2,NEUTRAL,0.03263859226243456,0.13750352374993502,0.04708753519861124,0.18459105894854627,0.13798714414484906,0.13798714414484875,False
SEC11C,NEUTRAL,-0.005803797626863321,0.13750352374993502,-0.008373110054598848,0.12913041369533618,0.08252649889163918,0.08252649889163947,False
USP1,NEUTRAL,0.021704117628084794,0.13750352374993502,0.03131242286890867,0.1688159466188437,0.1222120318151451,0.1222120318151451,False
WDR53,DSG,0.023647107846259688,0.7513208871432763,0.03411556522116535,0.7854364523644416,0.7421943548373116,0.12501517416740168,False
SPAG16,NEUTRAL,0.038623438510606255,0.13750352374993502,0.05572184320133146,0.19322536695126646,0.14662145214756908,0.14662145214756908,False
C1QB,NEUTRAL,0.015430075610414111,0.13750352374993502,0.022260893563686185,0.1597644173136212,0.11316050250992285,0.11316050250992285,False
MRPS9,NEUTRAL,-0.0033957042712097593,0.13750352374993502,-0.004898965712399792,0.13260455803753524,0.0860006432338373,0.0860006432338373,False
EFTUD2,NEUTRAL,0.01816818835567049,0.13750352374993502,0.02621115524266243,0.16371467899259745,0.1171107641888989,0.11711076418889801,False
FZD7,NEUTRAL,0.003054809348422496,0.13750352374993502,0.004407158297830381,0.1419106820477654,0.0953067672440661,0.0953067672440661,False
DKK3,NEUTRAL,0.006304459074423273,0.13750352374993502,0.009095411842157881,0.1465989355920929,0.09999502078839424,0.09999502078839424,False
