,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
130,20,5000,weak,12,S20_G5000_CNweak_R12,DSG_vs_rest,347,67,401,4176,0.8381642512077294,0.46390374331550804,0.5972461273666093,0.9062312161891405,0.7240565145990692,0.5799415961977961,748,4243
131,20,5000,weak,12,S20_G5000_CNweak_R12,DIG_vs_rest,1043,165,454,3329,0.8634105960264901,0.6967267869071476,0.7711645101663586,0.8759767581646964,0.8247514873287884,0.694867272156554,1497,3494
132,20,5000,weak,13,S20_G5000_CNweak_R13,DCG_vs_rest,409,305,341,3934,0.572829131652661,0.5453333333333333,0.5587431693989071,0.8705151332932451,0.7366912007548949,0.483122521314439,750,4239
133,20,5000,weak,13,S20_G5000_CNweak_R13,DSG_vs_rest,326,62,422,4179,0.8402061855670103,0.4358288770053476,0.573943661971831,0.902986570455001,0.7106048417094646,0.561489064739936,748,4241
134,20,5000,weak,13,S20_G5000_CNweak_R13,DIG_vs_rest,1019,188,477,3305,0.844241922120961,0.6811497326203209,0.7539770625231225,0.8667067548606935,0.8136639015234441,0.6711896147712725,1496,3493
135,20,5000,weak,14,S20_G5000_CNweak_R14,DCG_vs_rest,382,286,367,3948,0.5718562874251497,0.5100133511348465,0.5391672547635851,0.8689544451133855,0.7212324667814053,0.464105336231082,749,4234
136,20,5000,weak,14,S20_G5000_CNweak_R14,DSG_vs_rest,345,65,402,4171,0.8414634146341463,0.46184738955823296,0.5963699222126189,0.9062813566124824,0.7232513623900702,0.5800559167469527,747,4236
137,20,5000,weak,14,S20_G5000_CNweak_R14,DIG_vs_rest,1032,186,462,3303,0.8472906403940886,0.6907630522088354,0.7610619469026548,0.8699578567128236,0.8187263240407892,0.6796222342557476,1494,3489
138,20,5000,weak,15,S20_G5000_CNweak_R15,DCG_vs_rest,412,343,337,3896,0.5456953642384106,0.5500667556742324,0.5478723404255319,0.863672814755413,0.7345757227297796,0.4676146037039579,749,4239
139,20,5000,weak,15,S20_G5000_CNweak_R15,DSG_vs_rest,329,65,419,4175,0.8350253807106599,0.43983957219251335,0.5761821366024519,0.9029671210906175,0.712254691756634,0.5619237852112932,748,4240
140,20,5000,weak,15,S20_G5000_CNweak_R15,DIG_vs_rest,1003,188,493,3304,0.8421494542401343,0.6704545454545454,0.7465574990695943,0.8634723336006416,0.8083086014787045,0.6627387615459678,1496,3492
141,20,5000,weak,16,S20_G5000_CNweak_R16,DCG_vs_rest,419,312,331,3927,0.573187414500684,0.5586666666666666,0.5658338960162053,0.871116456203648,0.7425322009907998,0.49023038596853097,750,4239
142,20,5000,weak,16,S20_G5000_CNweak_R16,DSG_vs_rest,342,52,406,4189,0.868020304568528,0.4572192513368984,0.5989492119089317,0.9081980356784927,0.7224789960999513,0.5889969938627732,748,4241
143,20,5000,weak,16,S20_G5000_CNweak_R16,DIG_vs_rest,1017,191,479,3302,0.8418874172185431,0.6798128342245989,0.7522189349112426,0.865704550010022,0.8125660220364334,0.6686518415298232,1496,3493
144,20,5000,weak,17,S20_G5000_CNweak_R17,DCG_vs_rest,410,331,340,3908,0.553306342780027,0.5466666666666666,0.5499664654594232,0.8655041090398877,0.7342911063930172,0.47091961562242,750,4239
145,20,5000,weak,17,S20_G5000_CNweak_R17,DSG_vs_rest,323,75,425,4166,0.8115577889447236,0.4318181818181818,0.5636998254799301,0.8997795149328522,0.7070668367237574,0.5456702760933833,748,4241
146,20,5000,weak,17,S20_G5000_CNweak_R17,DIG_vs_rest,1009,190,487,3303,0.841534612176814,0.6744652406417112,0.7487940630797774,0.864301463219082,0.8100353686747062,0.6649318399911001,1496,3493
147,20,5000,weak,18,S20_G5000_CNweak_R18,DCG_vs_rest,407,301,344,3941,0.5748587570621468,0.5419440745672437,0.5579163810829335,0.8708191468055277,0.7354934894288364,0.48263871851813467,751,4242
148,20,5000,weak,18,S20_G5000_CNweak_R18,DSG_vs_rest,338,56,410,4189,0.8578680203045685,0.45187165775401067,0.5919439579684763,0.9066693370719007,0.7193398335884306,0.5807073672496867,748,4245
149,20,5000,weak,18,S20_G5000_CNweak_R18,DIG_vs_rest,1019,185,478,3311,0.8463455149501661,0.6806947227788911,0.7545353572750833,0.8672140997396355,0.8138885513207957,0.6723981925810752,1497,3496
150,20,5000,weak,19,S20_G5000_CNweak_R19,DCG_vs_rest,408,313,342,3928,0.565880721220527,0.544,0.5547246770904147,0.8687637747946303,0.735098325866541,0.4779282809531094,750,4241
151,20,5000,weak,19,S20_G5000_CNweak_R19,DSG_vs_rest,383,53,365,4190,0.8784403669724771,0.5120320855614974,0.6469594594594594,0.9162492486475656,0.7497704618238786,0.6314965060677094,748,4243
152,20,5000,weak,19,S20_G5000_CNweak_R19,DIG_vs_rest,1023,178,474,3316,0.8517901748542881,0.6833667334669339,0.7583395107487028,0.8693648567421358,0.8162111286109712,0.6779355178778781,1497,3494
153,20,5000,weak,2,S20_G5000_CNweak_R2,DCG_vs_rest,394,311,356,3930,0.5588652482269504,0.5253333333333333,0.5415807560137457,0.8663594470046083,0.7260007859781498,0.4637501587247441,750,4241
154,20,5000,weak,2,S20_G5000_CNweak_R2,DSG_vs_rest,331,75,417,4168,0.8152709359605911,0.4425133689839572,0.5736568457538995,0.9014225606090964,0.7124185982322567,0.554724263538097,748,4243
155,20,5000,weak,2,S20_G5000_CNweak_R2,DIG_vs_rest,983,173,514,3321,0.8503460207612457,0.6566466265865063,0.7410478703354693,0.8623522340212383,0.803566587477569,0.6594694984913019,1497,3494
156,20,5000,weak,20,S20_G5000_CNweak_R20,DCG_vs_rest,405,340,346,3902,0.5436241610738255,0.5392809587217043,0.5414438502673797,0.8626076507109954,0.7295650432458122,0.4606495623740798,751,4242
157,20,5000,weak,20,S20_G5000_CNweak_R20,DSG_vs_rest,335,51,413,4194,0.8678756476683938,0.44786096256684493,0.5908289241622575,0.9070698978569998,0.7179234141456132,0.582399210640755,748,4245
158,20,5000,weak,20,S20_G5000_CNweak_R20,DIG_vs_rest,1041,199,456,3297,0.839516129032258,0.6953907815631263,0.7606868834490318,0.8688163428800321,0.8192342923833938,0.6770738183240746,1497,3496
159,20,5000,weak,3,S20_G5000_CNweak_R3,DCG_vs_rest,425,328,325,3913,0.5644090305444888,0.5666666666666667,0.5655355954757152,0.8691644960929673,0.7446632083628075,0.48852350662626975,750,4241
160,20,5000,weak,3,S20_G5000_CNweak_R3,DSG_vs_rest,332,77,416,4166,0.8117359413202934,0.44385026737967914,0.5738980121002593,0.9012221999599279,0.7128513651298584,0.5539933529836196,748,4243
161,20,5000,weak,3,S20_G5000_CNweak_R3,DIG_vs_rest,1014,161,483,3333,0.8629787234042553,0.6773547094188377,0.7589820359281437,0.8709677419354839,0.8156378584300829,0.6818177731349598,1497,3494
162,20,5000,weak,4,S20_G5000_CNweak_R4,DCG_vs_rest,409,286,342,3955,0.5884892086330935,0.5446071904127829,0.5656984785615491,0.874198717948718,0.7385851325796525,0.49277923431196413,751,4241
163,20,5000,weak,4,S20_G5000_CNweak_R4,DSG_vs_rest,345,46,403,4198,0.8823529411764706,0.4612299465240642,0.6057945566286216,0.9100560897435898,0.7251955576164147,0.598292840561398,748,4244
164,20,5000,weak,4,S20_G5000_CNweak_R4,DIG_vs_rest,1027,166,470,3329,0.8608549874266554,0.6860387441549766,0.7635687732342007,0.8725961538461539,0.819271160346444,0.686071388106536,1497,3495
165,20,5000,weak,5,S20_G5000_CNweak_R5,DCG_vs_rest,412,339,338,3905,0.5486018641810919,0.5493333333333333,0.5489673550966022,0.8644373247897477,0.7347279296261388,0.46919848242008955,750,4244
166,20,5000,weak,5,S20_G5000_CNweak_R5,DSG_vs_rest,335,62,414,4183,0.8438287153652393,0.4472630173564753,0.5846422338568935,0.9046856227472968,0.7163287996087442,0.5710729467575316,749,4245
167,20,5000,weak,5,S20_G5000_CNweak_R5,DIG_vs_rest,1014,189,484,3307,0.8428927680798005,0.6769025367156208,0.7508330248056275,0.8652382859431318,0.8114203759092978,0.6674349322413559,1498,3496
168,20,5000,weak,6,S20_G5000_CNweak_R6,DCG_vs_rest,393,309,356,3932,0.5598290598290598,0.5246995994659546,0.5416953824948312,0.8667334669338678,0.7259197124894027,0.46415520292066625,749,4241
169,20,5000,weak,6,S20_G5000_CNweak_R6,DSG_vs_rest,318,58,430,4184,0.8457446808510638,0.42513368983957217,0.5658362989323843,0.9022044088176353,0.7057304469942792,0.5564574725253711,748,4242
170,20,5000,weak,6,S20_G5000_CNweak_R6,DIG_vs_rest,1044,219,453,3274,0.8266033254156769,0.6973947895791583,0.7565217391304347,0.8653306613226452,0.817348983681649,0.6689534976612752,1497,3493
171,20,5000,weak,7,S20_G5000_CNweak_R7,DCG_vs_rest,437,334,313,3905,0.5667963683527886,0.5826666666666667,0.5746219592373438,0.8703146923231109,0.7519372493512622,0.49820059553101503,750,4239
172,20,5000,weak,7,S20_G5000_CNweak_R7,DSG_vs_rest,327,61,421,4180,0.8427835051546392,0.43716577540106955,0.5757042253521126,0.9033874523952696,0.7113911876297967,0.5635855247822859,748,4241
173,20,5000,weak,7,S20_G5000_CNweak_R7,DIG_vs_rest,1014,180,482,3313,0.8492462311557789,0.6778074866310161,0.753903345724907,0.8673080777710964,0.8131379259665242,0.6725470970812347,1496,3493
174,20,5000,weak,8,S20_G5000_CNweak_R8,DCG_vs_rest,399,315,350,3923,0.5588235294117647,0.5327102803738317,0.5454545454545454,0.8666532985762984,0.7291913836980061,0.4675565172495269,749,4238
175,20,5000,weak,8,S20_G5000_CNweak_R8,DSG_vs_rest,346,64,402,4175,0.8439024390243902,0.4625668449197861,0.5975820379965457,0.9065570483256467,0.7237344722357837,0.581651727330113,748,4239
176,20,5000,weak,8,S20_G5000_CNweak_R8,DIG_vs_rest,1036,190,460,3301,0.8450244698205547,0.6925133689839572,0.7612049963262307,0.8696611189091639,0.8190438514928379,0.6790850888993422,1496,3491
177,20,5000,weak,9,S20_G5000_CNweak_R9,DCG_vs_rest,413,362,337,3879,0.5329032258064517,0.5506666666666666,0.5416393442622951,0.8599479062312162,0.7326547197987896,0.45909808221761716,750,4241
178,20,5000,weak,9,S20_G5000_CNweak_R9,DSG_vs_rest,327,75,421,4168,0.8134328358208955,0.43716577540106955,0.568695652173913,0.9006211180124224,0.709744801440813,0.5502201116311677,748,4243
179,20,5000,weak,9,S20_G5000_CNweak_R9,DIG_vs_rest,960,168,537,3326,0.851063829787234,0.6412825651302605,0.7314285714285714,0.8587457423362052,0.7966000690562579,0.6499151937895867,1497,3494
180,40,5000,strong,1,S40_G5000_CNstrong_R1,DCG_vs_rest,550,161,200,4078,0.7735583684950773,0.7333333333333333,0.7529089664613279,0.9276408097815193,0.8476763387591414,0.7109061655242425,750,4239
181,40,5000,strong,1,S40_G5000_CNstrong_R1,DSG_vs_rest,544,48,204,4193,0.918918918918919,0.7272727272727273,0.8119402985074626,0.9494888755261576,0.85797732095775,0.7903716575011679,748,4241
182,40,5000,strong,1,S40_G5000_CNstrong_R1,DIG_vs_rest,1225,152,271,3341,0.8896151053013798,0.8188502673796791,0.8527671423599026,0.915213469633193,0.8876673323729201,0.7947187326617278,1496,3493
183,40,5000,strong,10,S40_G5000_CNstrong_R10,DCG_vs_rest,531,143,218,4096,0.787833827893175,0.7089452603471295,0.7463106113843991,0.927626303127506,0.8376054445165702,0.7055731341464789,749,4239
184,40,5000,strong,10,S40_G5000_CNstrong_R10,DSG_vs_rest,581,46,167,4194,0.9266347687400319,0.7767379679144385,0.8450909090909091,0.9572975140336808,0.8829444556553325,0.8248456630040387,748,4240
185,40,5000,strong,10,S40_G5000_CNstrong_R10,DIG_vs_rest,1225,198,271,3294,0.8608573436401967,0.8188502673796791,0.8393285371702638,0.9059743384121892,0.881074618225922,0.7734116613957105,1496,3492
186,40,5000,strong,11,S40_G5000_CNstrong_R11,DCG_vs_rest,552,168,199,4078,0.7666666666666667,0.7350199733688415,0.7505098572399728,0.9265559335601361,0.8477266612016133,0.7076883989092577,751,4246
187,40,5000,strong,11,S40_G5000_CNstrong_R11,DSG_vs_rest,508,46,241,4202,0.9169675090252708,0.678237650200267,0.7797390636991558,0.9425655393235941,0.8337045124824312,0.7588085207005673,749,4248
188,40,5000,strong,11,S40_G5000_CNstrong_R11,DIG_vs_rest,1232,204,267,3294,0.8579387186629527,0.8218812541694464,0.8395229982964225,0.9057434460676406,0.8817811073591657,0.7732001705743994,1499,3498
189,40,5000,strong,12,S40_G5000_CNstrong_R12,DCG_vs_rest,544,167,206,4074,0.7651195499296765,0.7253333333333334,0.7446954140999316,0.9252654778601482,0.8429779140139904,0.7013006369861849,750,4241
190,40,5000,strong,12,S40_G5000_CNstrong_R12,DSG_vs_rest,536,55,212,4188,0.9069373942470389,0.7165775401069518,0.8005974607916355,0.9465037066720097,0.8518075067963465,0.7773244601361334,748,4243
191,40,5000,strong,12,S40_G5000_CNstrong_R12,DIG_vs_rest,1211,188,286,3306,0.8656182987848463,0.8089512358049432,0.8363259668508287,0.9050290522941294,0.8775723551663525,0.7704163906090548,1497,3494
192,40,5000,strong,13,S40_G5000_CNstrong_R13,DCG_vs_rest,523,160,227,4079,0.7657393850658858,0.6973333333333334,0.729937194696441,0.9224293445580276,0.829794291106393,0.6857851941027682,750,4239
193,40,5000,strong,13,S40_G5000_CNstrong_R13,DSG_vs_rest,537,46,211,4195,0.9210977701543739,0.7179144385026738,0.8069120961682945,0.9484866706754861,0.8535339700176655,0.7857593494600221,748,4241
194,40,5000,strong,13,S40_G5000_CNstrong_R13,DIG_vs_rest,1217,206,279,3287,0.8552354181307098,0.8135026737967914,0.8338472079479273,0.9027861294848667,0.877263790376781,0.7656796233424437,1496,3493
195,40,5000,strong,14,S40_G5000_CNstrong_R14,DCG_vs_rest,520,153,229,4081,0.7726597325408618,0.6942590120160214,0.7313642756680732,0.92333935380293,0.8290614852238821,0.6881406569494728,749,4234
196,40,5000,strong,14,S40_G5000_CNstrong_R14,DSG_vs_rest,540,47,207,4189,0.919931856899489,0.7228915662650602,0.8095952023988006,0.9490266907485451,0.8558980966358352,0.7882174497756695,747,4236
197,40,5000,strong,14,S40_G5000_CNstrong_R14,DIG_vs_rest,1197,164,297,3325,0.8795003673769287,0.8012048192771084,0.8385288966725044,0.9074854505318082,0.8770999734104086,0.7755485591342413,1494,3489
198,40,5000,strong,15,S40_G5000_CNstrong_R15,DCG_vs_rest,539,170,210,4069,0.7602256699576869,0.719626168224299,0.7393689986282579,0.9238171611868484,0.8397611850793588,0.6951557425837789,749,4239
199,40,5000,strong,15,S40_G5000_CNstrong_R15,DSG_vs_rest,527,53,221,4187,0.9086206896551724,0.7045454545454546,0.7936746987951807,0.9450681635926222,0.8460227272727273,0.7707855388432974,748,4240
200,40,5000,strong,15,S40_G5000_CNstrong_R15,DIG_vs_rest,1197,189,299,3303,0.8636363636363636,0.8001336898395722,0.8306731436502429,0.9021651964715317,0.8730049892496831,0.7631221888495096,1496,3492
201,40,5000,strong,16,S40_G5000_CNstrong_R16,DCG_vs_rest,552,170,198,4069,0.7645429362880887,0.736,0.75,0.9262377229905793,0.8479481009672093,0.7069307711679297,750,4239
202,40,5000,strong,16,S40_G5000_CNstrong_R16,DSG_vs_rest,555,45,193,4196,0.925,0.7419786096256684,0.8234421364985163,0.9522950491080376,0.865683952301634,0.8027169200892488,748,4241
203,40,5000,strong,16,S40_G5000_CNstrong_R16,DIG_vs_rest,1204,182,292,3311,0.8686868686868687,0.8048128342245989,0.835530881332408,0.9049909801563439,0.8763543129038824,0.7699778577135877,1496,3493
204,40,5000,strong,17,S40_G5000_CNstrong_R17,DCG_vs_rest,518,137,232,4102,0.7908396946564885,0.6906666666666667,0.7373665480427046,0.926037282020445,0.829173861759849,0.6967108511722316,750,4239
205,40,5000,strong,17,S40_G5000_CNstrong_R17,DSG_vs_rest,526,54,222,4187,0.906896551724138,0.7032085561497327,0.7921686746987951,0.9446782922429344,0.8452378550614261,0.769040646392717,748,4241
206,40,5000,strong,17,S40_G5000_CNstrong_R17,DIG_vs_rest,1216,200,280,3293,0.8587570621468926,0.8128342245989305,0.8351648351648352,0.9037883343355382,0.8777884263561501,0.7678839664458388,1496,3493
207,40,5000,strong,18,S40_G5000_CNstrong_R18,DCG_vs_rest,538,136,213,4106,0.798219584569733,0.7163781624500666,0.7550877192982456,0.9301021430002003,0.8421589067790173,0.7158822520004814,751,4242
208,40,5000,strong,18,S40_G5000_CNstrong_R18,DSG_vs_rest,549,47,199,4198,0.9211409395973155,0.733957219251337,0.8169642857142857,0.9507310234328059,0.8614426850084718,0.7957153187631298,748,4245
209,40,5000,strong,18,S40_G5000_CNstrong_R18,DIG_vs_rest,1224,196,273,3300,0.8619718309859155,0.8176352705410822,0.8392183750428522,0.906068495894252,0.8807855986572688,0.7734752873675251,1497,3496
210,40,5000,strong,19,S40_G5000_CNstrong_R19,DCG_vs_rest,548,183,202,4058,0.7496580027359782,0.7306666666666667,0.7400405131667792,0.9228611500701263,0.8437582331211192,0.6948393158705055,750,4241
211,40,5000,strong,19,S40_G5000_CNstrong_R19,DSG_vs_rest,539,59,209,4184,0.9013377926421404,0.7205882352941176,0.8008915304606241,0.9463033460228412,0.853341489789411,0.7767490891782037,748,4243
212,40,5000,strong,19,S40_G5000_CNstrong_R19,DIG_vs_rest,1200,171,297,3323,0.87527352297593,0.8016032064128257,0.8368200836820083,0.9062312161891405,0.8763310823134535,0.7726795584899798,1497,3494
213,40,5000,strong,2,S40_G5000_CNstrong_R2,DCG_vs_rest,520,164,230,4077,0.7602339181286549,0.6933333333333334,0.7252440725244073,0.9210579042276097,0.8273316041814038,0.6802479093851732,750,4241
214,40,5000,strong,2,S40_G5000_CNstrong_R2,DSG_vs_rest,539,45,209,4198,0.922945205479452,0.7205882352941176,0.8093093093093093,0.9491083951112002,0.8549912658912258,0.7884189053365859,748,4243
215,40,5000,strong,2,S40_G5000_CNstrong_R2,DIG_vs_rest,1195,192,302,3302,0.8615717375630858,0.7982631930527722,0.8287101248266296,0.9010218393107594,0.8716559239448176,0.7603486584645759,1497,3494
216,40,5000,strong,20,S40_G5000_CNstrong_R20,DCG_vs_rest,554,143,197,4099,0.7948350071736011,0.7376830892143809,0.7651933701657458,0.9319046665331464,0.8519862876529236,0.726126883225682,751,4242
217,40,5000,strong,20,S40_G5000_CNstrong_R20,DSG_vs_rest,528,38,220,4207,0.9328621908127208,0.7058823529411765,0.8036529680365296,0.9483276587222111,0.8484653225247697,0.7845420594106375,748,4245
218,40,5000,strong,20,S40_G5000_CNstrong_R20,DIG_vs_rest,1241,193,256,3303,0.8654114365411436,0.8289913159652639,0.8468099624701467,0.9100741037452433,0.8868926831542567,0.7835713613655974,1497,3496
219,40,5000,strong,3,S40_G5000_CNstrong_R3,DCG_vs_rest,538,166,212,4075,0.7642045454545454,0.7173333333333334,0.7400275103163686,0.9242636746143057,0.8390958107364616,0.6962322186515991,750,4241
220,40,5000,strong,3,S40_G5000_CNstrong_R3,DSG_vs_rest,535,51,213,4192,0.9129692832764505,0.7152406417112299,0.8020989505247377,0.9471047886195151,0.8516104221990042,0.7797534155173277,748,4243
221,40,5000,strong,3,S40_G5000_CNstrong_R3,DIG_vs_rest,1193,200,304,3294,0.8564249820531228,0.7969271877087508,0.8256055363321799,0.8990182328190743,0.8698431015819084,0.7556378975162931,1497,3494
222,40,5000,strong,4,S40_G5000_CNstrong_R4,DCG_vs_rest,549,148,202,4093,0.787661406025825,0.7310252996005326,0.7582872928176796,0.9298878205128205,0.8480639348745412,0.718034237458236,751,4241
223,40,5000,strong,4,S40_G5000_CNstrong_R4,DSG_vs_rest,548,41,200,4203,0.9303904923599321,0.732620320855615,0.8197456993268512,0.9517227564102564,0.861479811700192,0.7998720831579123,748,4244
224,40,5000,strong,4,S40_G5000_CNstrong_R4,DIG_vs_rest,1212,176,285,3319,0.8731988472622478,0.8096192384769539,0.8402079722703639,0.9076522435897436,0.8796307923429117,0.7764952314753067,1497,3495
225,40,5000,strong,5,S40_G5000_CNstrong_R5,DCG_vs_rest,547,150,203,4094,0.7847919655667145,0.7293333333333333,0.756046993780235,0.9293151782138567,0.8469946591266101,0.7154380587626639,750,4244
226,40,5000,strong,5,S40_G5000_CNstrong_R5,DSG_vs_rest,529,53,220,4192,0.9089347079037801,0.7062750333778371,0.7948910593538693,0.9453344012815379,0.8468948782908031,0.7720197227344208,749,4245
227,40,5000,strong,5,S40_G5000_CNstrong_R5,DIG_vs_rest,1209,182,289,3314,0.8691588785046729,0.8070761014686249,0.8369678089304258,0.9056868241890268,0.8775083024505597,0.7717958263026584,1498,3496
228,40,5000,strong,6,S40_G5000_CNstrong_R6,DCG_vs_rest,545,140,204,4101,0.7956204379562044,0.7276368491321762,0.7601115760111576,0.931062124248497,0.8473128834201319,0.7209316143827204,749,4241
229,40,5000,strong,6,S40_G5000_CNstrong_R6,DSG_vs_rest,543,42,205,4200,0.9282051282051282,0.7259358288770054,0.8147036759189797,0.950501002004008,0.8580174193889978,0.794546639360878,748,4242
230,40,5000,strong,6,S40_G5000_CNstrong_R6,DIG_vs_rest,1262,192,235,3301,0.8679504814305364,0.8430193720774883,0.8553032870213487,0.9144288577154308,0.8940261475331615,0.7947433446721933,1497,3493
231,40,5000,strong,7,S40_G5000_CNstrong_R7,DCG_vs_rest,553,140,197,4099,0.797979797979798,0.7373333333333333,0.7664587664587664,0.9324513930647425,0.8521533380514272,0.7278223560608481,750,4239
232,40,5000,strong,7,S40_G5000_CNstrong_R7,DSG_vs_rest,542,42,206,4199,0.928082191780822,0.7245989304812834,0.8138138138138138,0.9502906394066948,0.8573478028968549,0.7936456992153847,748,4241
233,40,5000,strong,7,S40_G5000_CNstrong_R7,DIG_vs_rest,1208,185,288,3308,0.8671931083991385,0.8074866310160428,0.8362755278643129,0.9051914211264782,0.8772617810104548,0.7706416837823029,1496,3493
234,40,5000,strong,8,S40_G5000_CNstrong_R8,DCG_vs_rest,512,151,237,4087,0.7722473604826546,0.6835781041388518,0.7252124645892352,0.922197714056547,0.8239740449906151,0.6818078421675022,749,4238
235,40,5000,strong,8,S40_G5000_CNstrong_R8,DSG_vs_rest,533,51,215,4188,0.9126712328767124,0.7125668449197861,0.8003003003003003,0.9466613194305193,0.8502678527500558,0.7779147686386098,748,4239
236,40,5000,strong,8,S40_G5000_CNstrong_R8,DIG_vs_rest,1217,220,279,3271,0.8469032707028532,0.8135026737967914,0.8298670303443573,0.8999398435933427,0.8752417407941275,0.7593452809010206,1496,3491
237,40,5000,strong,9,S40_G5000_CNstrong_R9,DCG_vs_rest,548,167,202,4074,0.7664335664335664,0.7306666666666667,0.7481228668941979,0.9260669204568223,0.845644580680657,0.7051031363296809,750,4241
238,40,5000,strong,9,S40_G5000_CNstrong_R9,DSG_vs_rest,544,46,204,4197,0.9220338983050848,0.7272727272727273,0.8131539611360239,0.9499098377078742,0.858215670730401,0.7920638660473904,748,4243
239,40,5000,strong,9,S40_G5000_CNstrong_R9,DIG_vs_rest,1212,192,285,3302,0.8632478632478633,0.8096192384769539,0.8355739400206825,0.9044279703466239,0.8773339466569086,0.7690932184939288,1497,3494
240,40,5000,weak,1,S40_G5000_CNweak_R1,DCG_vs_rest,412,151,338,4088,0.7317939609236235,0.5493333333333333,0.6275704493526276,0.9019843656043295,0.7568558622316583,0.5802590404730257,750,4239
241,40,5000,weak,1,S40_G5000_CNweak_R1,DSG_vs_rest,451,45,297,4196,0.9092741935483871,0.6029411764705882,0.72508038585209,0.931449188214071,0.796165235724094,0.7067079264341012,748,4241
242,40,5000,weak,1,S40_G5000_CNweak_R1,DIG_vs_rest,1216,264,280,3229,0.8216216216216217,0.8128342245989305,0.8172043010752689,0.8909601122469433,0.8686272468542893,0.7395371173654716,1496,3493
243,40,5000,weak,10,S40_G5000_CNweak_R10,DCG_vs_rest,405,165,344,4074,0.7105263157894737,0.540720961281709,0.6141015921152388,0.8979550922213312,0.7508983433443224,0.5634431753604429,749,4239
244,40,5000,weak,10,S40_G5000_CNweak_R10,DSG_vs_rest,493,45,255,4195,0.9163568773234201,0.6590909090909091,0.7667185069984448,0.9398556535685646,0.8242388507718696,0.7463759397395796,748,4240
245,40,5000,weak,10,S40_G5000_CNweak_R10,DIG_vs_rest,1204,281,292,3211,0.8107744107744108,0.8048128342245989,0.8077826232807782,0.8851242983159583,0.862171594660982,0.7258786114640091,1496,3492
246,40,5000,weak,11,S40_G5000_CNweak_R11,DCG_vs_rest,430,164,321,4082,0.7239057239057239,0.5725699067909454,0.6394052044609665,0.9029417650590355,0.7669726594717798,0.5895751655771517,751,4246
247,40,5000,weak,11,S40_G5000_CNweak_R11,DSG_vs_rest,423,48,326,4200,0.8980891719745223,0.5647530040053405,0.6934426229508197,0.9251550930558335,0.7767267844885459,0.6761555651464557,749,4248
248,40,5000,weak,11,S40_G5000_CNweak_R11,DIG_vs_rest,1194,242,305,3256,0.8314763231197771,0.7965310206804537,0.8136286201022147,0.8905343205923554,0.8636743153716734,0.7365294857672715,1499,3498
249,40,5000,weak,12,S40_G5000_CNweak_R12,DCG_vs_rest,422,176,328,4065,0.705685618729097,0.5626666666666666,0.6261127596439169,0.8990182328190743,0.760583510178417,0.5734697310961433,750,4241
250,40,5000,weak,12,S40_G5000_CNweak_R12,DSG_vs_rest,453,41,295,4202,0.917004048582996,0.6056149732620321,0.7294685990338164,0.9326788218793829,0.7979759994757014,0.7123176038391552,748,4243
251,40,5000,weak,12,S40_G5000_CNweak_R12,DIG_vs_rest,1200,240,297,3254,0.8333333333333334,0.8016032064128257,0.8171603677221655,0.8924063313965137,0.8664570124794523,0.7412569881589893,1497,3494
252,40,5000,weak,13,S40_G5000_CNweak_R13,DCG_vs_rest,406,173,344,4066,0.7012089810017271,0.5413333333333333,0.6109857035364936,0.8963720184405692,0.7502609105921207,0.5585046322181471,750,4239
253,40,5000,weak,13,S40_G5000_CNweak_R13,DSG_vs_rest,465,48,283,4193,0.9064327485380117,0.6216577540106952,0.7375099127676448,0.9336540388855482,0.805169834326734,0.7173858583030103,748,4241
254,40,5000,weak,13,S40_G5000_CNweak_R13,DIG_vs_rest,1202,272,294,3221,0.8154681139755766,0.803475935828877,0.8094276094276094,0.8865504109039888,0.8628029550315298,0.7287096060311878,1496,3493
255,40,5000,weak,14,S40_G5000_CNweak_R14,DCG_vs_rest,431,160,318,4074,0.7292724196277496,0.57543391188251,0.6432835820895523,0.9040738510937186,0.7688222936833429,0.594273969347864,749,4234
256,40,5000,weak,14,S40_G5000_CNweak_R14,DSG_vs_rest,460,49,287,4187,0.9037328094302554,0.6157965194109772,0.732484076433121,0.9325707405177603,0.8021145014429769,0.7122508284737308,747,4236
257,40,5000,weak,14,S40_G5000_CNweak_R14,DIG_vs_rest,1194,257,300,3232,0.822880771881461,0.7991967871485943,0.8108658743633277,0.8882199478225968,0.8627683563143372,0.7317135925509051,1494,3489
258,40,5000,weak,15,S40_G5000_CNweak_R15,DCG_vs_rest,396,205,353,4034,0.6589018302828619,0.5287049399198932,0.5866666666666667,0.8881315156375301,0.740172238773346,0.5271137752979088,749,4239
259,40,5000,weak,15,S40_G5000_CNweak_R15,DSG_vs_rest,445,40,303,4200,0.9175257731958762,0.5949197860962567,0.721816707218167,0.9312349639133921,0.7927429119160528,0.7055507673919068,748,4240
260,40,5000,weak,15,S40_G5000_CNweak_R15,DIG_vs_rest,1183,305,313,3187,0.7950268817204301,0.7907754010695187,0.7928954423592494,0.876102646351243,0.8517164519666036,0.7045147751601568,1496,3492
261,40,5000,weak,16,S40_G5000_CNweak_R16,DCG_vs_rest,425,194,325,4045,0.6865912762520194,0.5666666666666667,0.620891161431702,0.8959711365003007,0.7604505779665015,0.5647179835709792,750,4239
